token	normalised
En	en
tous	tous
tans	tans
que	que
uente	vente
bise	bise
pour	pour
cele	cele
dont	dont
sui	sui
soupris	soupris
qui	qui
n	n
est	est
pas	pas
de	de
moi	moi
souprise	souprise
	
deuers	devers
mes	mes
cuers	cuers
noirs	noirs
et	et
bis	bis
de	de
fine	fine
amour	amour
lai	lai
requise	requise
qui	qui
cuer	cuer
et	et
cors	cors
m	m
a	a
espris	espris
et	et
s	s
ele	ele
nen	nen
est	est
esprise	esprise
	
pour	pour
mon	mon
grant	grant
mal	mal
la	la
requis	requis
Mais	mais
la	la
douleurs	douleurs
me	me
deuise	devise
qu	qu
a	a
la	la
meilleur	meilleur
me	me
sui	sui
pris	pris
qui	qui
ainc	ainc
fust	fust
en	en
cest	cest
mout	mout
prise	prise
se	se
i	i
est	est
ore	ore
a	a
son	son
deuistortam	deuistortam
on	on
cuer	cuer
qui	qui
s	s
enprise	enprise
quar	quar
ie	je
ne	ne
suis	suis
pas	pas
si	si
eslis	eslis
	
s	s
ele	ele
eslit	eslit
qu	qu
ele	ele
meslise	meslise
trop	trop
seroie	seroie
de	de
haut	haut
pris	pris
Et	et
nequedent	nequedent
destinee	destinee
doune	doune
a	a
la	la
gent	gent
maint	maint
pense	pense
tost	tost
i	i
metra	metra
sa	sa
pensees	pensees
amours	amours
li	li
a	a
destine	destine
ie	je
ui	vi
ia	ja
tel	tel
dame	dame
amee	amee
d	d
ome	ome
de	de
bas	bas
parente	parente
	
qui	qui
mieuz	mieuz
ert	ert
emparentee	emparentee
et	et
s	s
il	il
auoit	avoit
bien	bien
ame	ame
Pour	pour
cest	cest
drois	drois
s	s
amours	amours
m	m
agree	agree
que	que
mon	mon
cuer	cuer
li	li
aidoune	aidoune
ses	ses
amour	amour
ne	ne
ma	ma
dounee	dounee
tant	tant
la	la
seruirai	servirai
ag	ag
re	ré
s	s
il	il
plaist	plaist
a	a
la	la
desiree	desiree
q̃	que
un	un
baisier	baisier
a	a
celee	celee
aurai	avrai
de	de
lia	lia
cele	cele
q̃	que
Blondiaus	blondiaus
ietan	jetan
tai	tai
desirre	desirre
