token	normalised
Quant	Quant
ie	je
pluz	pluz
sui	sui
en	en
paour	paour
de	de
ma	ma
uie	vie
et	et
ie	ie
mieuz	mieuz
doi	doi
par	par
raison	raison
estre	estre
iriez	iriez
Lors	Lors
me	me
semont	semont
ma	ma
uolentez	volentez
et	et
prie	prie
et	et
fine	fine
amours	amours
que	que
ie	je
soie	soie
enuoisiez	envoisiez
s	s
ele	ele
m	m
ocit	ocit
suens	suens
en	en
iert	iert
li	li
pechiez	pechiez
trop	trop
a	a
douz	douz
nom	nom
pour	pour
faire	faire
uilenie	vilenie
maiz	maiz
se	se
ie	je
sui	sui
par	par
mes	mes
iex	iex
traueilliez	traveilliez
dont	dont
la	la
ui	vi
qu	qu
en	en
doi	doi
ie	je
li	li
demander	demander
fors	fors
merci	merci
puiz	puiz
que	que
par	par
oi	oï
sui	sui
de	de
ioie	joie
eslongiez	eslongiez
ie	je
ne	ne
men	men
oi	oi
plaindre	plaindre
mie	mie
conment	conment
qu	qu
aie	aie
esteiriez	esteiriez
doucement	doucement
sui	sui
engigniez	engigniez
Amours	Amours
malui	malui
ceus	ceus
qui	qui
uous	vous
õt	ont
trahie	trahie
quant	quant
uous	vous
seur	seur
moi	moi
uostre	vostre
duel	duel
en	en
uengiez	vengiez
et	et
si	si
n	n
ai	ai
pas	pas
enuers	envers
uous	vous
desseruie	desservie
nule	nule
chose	chose
dont	dont
doie	doie
estre	estre
empiriez	empiriez
mon	mon
cuer	cuer
auez	avez
pieca	pieca
n	n
en	en
fui	fui
aidiez	aidiez
ainz	ainz
malaissie	malaissie
pour	pour
uostre	vostre
ꝯpaignie	compaignie
maiz	maiz
si	si
uous	vous
plaist	plaist
cruelment	cruelment
m	m
assaiez	assaiez
a	a
ami	ami
quar	quar
ia	ja
demi	demi
ne	ne
ferez	ferez
anemi	anemi
pour	pour
ce	ce
uous	vous
proi	proi
que	que
merci	merci
en	en
aiez	aiez
quar	quar
se	se
uous	vous
auec	avec
l	l
ennui	ennui
que	que
i	i
ai	ai
mi	mi
destraigniez	destraigniez
ma	ma
lui	lui
biaute	biaute
sanz	sanz
pitiez	pitiez
Par	Par
grant	grant
effortai	effortai
la	la
dolour	dolour
ueincue	veincue
qui	qui
me	me
quide	quide
de	de
ceste	ceste
amour	amour
tourner	tourner
maiz	maiz
ne	ne
di	di
pas	pas
qu	qu
ele	ele
en	en
