token	normalised
Cil	Cil
qui	qui
touz	touz
les	les
mauz	mauz
assaie	assaie
doit	doit
bien	bien
amer	amer
loiaument	loiaument
ie	je
sui	sui
cil	cil
cui	cui
ne	ne
s	s
esmaiene	esmaiene
de	de
nienz	nienz
ne	ne
se	se
repent	repent
se	se
i	i
ai	ai
serui	serui
en	en
manaie	manaie
gent	gent
guerredon	guerredon
en	en
a	a
tent	tent
s	s
en	en
chant	chant
souuẽt	souvent
nus	nus
mauz	mauz
que	que
i	i
entra	entra
ienel	ienel
me	me
desfent	desfent
Cuidiez	cuidiez
qu	qu
a	a
deduit	deduit
m	m
atraie	atraie
li	li
soulaz	soulaz
de	de
l	l
autre	autre
gent	gent
mout	mout
petit	petut
de	de
bien	bien
ma	ma
paie	paie
qu	qu
an	an
t	t
autre	autre
merci	merci
n	n
atent	atent
de	de
ma	ma
dame	dame
simple	simple
et	et
gaie	gaie
a	a
cui	cui
trestouz	trestouz
biens	biens
s	s
atent	atent
au	au
douz	douz
couuent	couvent
qui	qui
si	si
me	me
de	de
laie	laie
ne	ne
sai	sai
ꝯment	comment
De	de
legier	legier
me	me
puet	puet
aprendr	aprendr
e	e
ma	ma
douce	douce
dame	dame
a	a
amer	amer
ainzque	ainzque
g	g
i	i
uausisse	vausisse
entendre	entendre
niqueisse	nfqveisse
ia	ja
penser	penser
mes	mes
cuers	cuers
n	n
i	i
guarda	guarda
l	l
emprendre	emprendre
a	a
coi	coi
ce	ce
deust	deust
tourner	tourner
bien	bien
puiz	puiz
uirer	virer
c	c
ainc	ainc
nelui	nelui
d	d
atendre	atendre
desconforter	desconforter
