token	lemma	POS	morph	treated
maintes	maint	DETind	NOMB.=p|GENRE=f|CAS=r	maintes
foiz	foiz	NOMcom	NOMB.=p|GENRE=f|CAS=r	foiz
mal	mal1	ADVgen	NOMB.=s|DEGRE=p	mal
en	en2	PROadv	MORPH=empty	en
demande	demander	VERcjg	MODE=ind|PERS.=3|NOMB.=s|GENRE=f	demande
si	se	ADVgen	DEGRE=-	si
s	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	s
en	en2	PROadv	MORPH=empty	en
merueilloient	merveillier	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p	merueilloient
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r	gent
se	se	CONsub	CAS=r	se
i	i2	PROadv	MORPH=empty	i
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	ai
d	de	PRE	MORPH=empty	d
amourous	amoroise	ADJcar	NOMB.=s|CAS=r	amourous
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuer
chante	chanter	VERcjg	PERS.=3|NOMB.=s|GENRE=f|CAS=r	chante
sovent	sovent	ADVgen	DEGRE=-	sovent
et	et	CONcoo	MORPH=empty	et
sachiez	savoir	VERcjg	MODE=imp|PERS.=2|NOMB.=p	sachiez
bien	bien1	ADVgen	DEGRE=p	bien
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
n	ne1	ADVneg	MORPH=empty	n
dirai	dire	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	dirai
verite	verité	NOMcom	NOMB.=s|GENRE=f|CAS=r	verite
de	de	PRE	MORPH=empty	de
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
pense	pensé	NOMcom	NOMB.=s|GENRE=m|CAS=r	pense
et	et	CONcoo	MORPH=empty	et
de	de	PRE	MORPH=empty	de
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
qu	que4	CONsub	NOMB.=s|GENRE=n	qu
amours	amor	NOMcom	NOMB.=s|GENRE=n|CAS=n	amours
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
consent	consentir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	consent
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
pene	pene	NOMcom	MODE=ind|NOMB.=s|GENRE=f|CAS=r	pene
de	de	PRE	MORPH=empty	de
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
tourment	torment	NOMcom	NOMB.=s|GENRE=m|CAS=r	tourment
que	que2	PROrel	GENRE=m|CAS=r	que
sent	saint	VERcjg	MODE=ind|TEMPS=pst|NOMB.=p|GENRE=m	sent
souvent	sovent	ADVgen	TEMPS=pst|NOMB.=p|DEGRE=p	souvent
maiz	mais1	CONcoo	NOMB.=p|GENRE=m|CAS=n|DEGRE=c	maiz
de	de	PRE	MORPH=empty	de
tant	tant	ADVgen	DEGRE=-	tant
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	m
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
dieus	dieu	NOMcom	NOMB.=p|GENRE=m|CAS=r	dieus
hounoure	Honousé	VERinf	NOMB.=s|GENRE=f|CAS=r	hounoure
		PONfbl	MORPH=empty	
qu	que4	CONsub	MORPH=empty	qu
encor	encore	ADVgen	DEGRE=-	encor
n	ne1	ADVneg	MORPH=empty	n
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
pas	pas	ADVneg	MORPH=empty	pas
sans	sans	PRE	MORPH=empty	sans
tres	très	ADVgen	DEGRE=-	tres
fin	fin1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	fin
crier	crïer2	VERinf	MORPH=empty	crier
