token	normalised
Ainc	ainc
mais	mais
ne	ne
fis	fis
chancon	chancon
iour	jour
de	de
ma	ma
uie	vie
donc	donc
ie	je
me	me
trouaisse	trovaisse
si	si
esgare	esgare
qu	qu
a	a
painnes	painnes
sai	sai
se	se
suiu	suiu
ne	ne
sui	sui
mie	mie
	
quar	quar
ire	ire
ma	ma
et	et
meschies	meschies
tel	tel
mene	mene
et	et
ce	ce
que	que
uoi	voi
tout	tout
le	le
mont	mont
atourne	atourne
	
en	en
tristece	tristece
en	en
mesdit	mesdit
e	e
n	n
enuie	envie
d	d
autre	autre
chose	chose
n	n
i	i
aura	avra
mais	mais
par	par
le	le
ainz	ainz
ont	ont
amours	amours
et	et
tout	tout
bien	bien
adosse	adosse
Habone	Eábone
amour	amour
cil	cil
qui	qui
uous	vous
ont	ont
trahie	trahie
li	li
felon	felon
fol	fol
sunt	sunt
mout	mout
petit	petut
seneia	seneia
muet	muet
de	de
uous	vous
granz	granz
confors	confors
granz	granz
aie	aie
qui	qui
bien	bien
uous	vous
sert	sert
tost	tost
est	est
guerredone	guerredone
pour	pour
ce	ce
me	me
tieig	tiefg
a	a
des	des
en	en
loiaute	loiaute
quar	quar
pour	pour
ghiler	ghiler
n	n
en	en
quier	quier
auoit	avoit
aie	aie
ie	je
ne	ne
quier	quier
pas	pas
le	le
don	don
dessauore	dessavore
	
que	que
on	on
reqiuert	reqfvert
aueques	aueques
faussete	faussete
Ainc	ainc
uers	vers
amours	amours
ne	ne
fis	fis
iour	jour
trecherie	trecherie
ainz	ainz
ai	ai
touz	touz
iours	jours
de	de
mout	mout
fin	fin
cuer	cuer
ame	ame
La	la
grant	grant
la	la
gent	gent
e	e
la	la
bele	bele
l	l
eschauie	eschauie
au	au
uis	vis
riant	rrant
fres	fres
et	et
en	en
couloure	couloure
seur	seur
toutes	toutes
est	est
roine	roine
de	de
biautes	biautes
est	est
debonaire	debonaire
et	et
sage	sage
et	et
enuoisie	envoisie
maiz	maiz
ce	ce
m	m
ocit	ocit
que	que
le	le
m	m
a	a
eschuie	eschuie
	
et	et
tout	tout
ades	ades
par	par
desdaiges	desdaiges
guarde	guarde
Douce	douce
dame	dame
la	la
uostre	vostre
compargnie	compargnie
uostre	vostre
soulaz	soulaz
ai	ai
lonc	lonc
tanz	tanz
desirre	desirre
et	et
quant	quant
sera	sera
la	la
mercis	mercis
desseruie	desseruie
	
pour	pour
qui	qui
i	i
ai	ai
tant	tant
ueillie	veillie
et	et
souspire	souspire
et	et
qui	qui
tant	tant
m	m
a	a
traueillie	traveillie
et	et
pene	pene
et	et
touz	touz
iors	jors
sui	sui
en	en
uostre	vostre
seignourie	seignourie
n	n
est	est
merueille	merveille
se	se
ment	ment
ruis	ruis
esfree	esfree
quar	quar
longuement	longuement
ma	ma
ioie	joie
demore	demore
Bele	bele
et	et
bone	bone
se	se
uous	vous
par	par
felenie	felenie
ou	ou
par	par
conseill	conseill
m	m
auez	avez
si	si
malmene	malmene
quar	quar
recouurez	recouurez
a	a
faire	faire
courtoisie	courtoisie
et	et
desormaiz	desormaiz
uous	vous
soit	soit
tout	tout
par	par
doune	doune
i	i
aurai	avrai
mout	mout
tost	tost
le	le
trauaill	travaill
oublie	oublie
se	se
uous	vous
faites	faites
ce	ce
que	que
uostre	vostre
hom	hom
uous	vous
prie	prie
et	et
se	se
mal	mal
mi	mi
faites	faites
de	de
uostre	vostre
greie	gréie
le	le
prendrai	prendrai
de	de
bone	bone
uolente	volente
Ce	Ce
sachiez	sachiez
bien	bien
compainz	compainz
gasse	gasse
brulle	brulle
il	il
pert	pert
ses	ses
mos	mos
qui	qui
d	d
amer	amer
me	me
chastie	chastie
quar	quar
prisme	prisme
uoi	voi
soupris	soupris
et	et
arreste	arreste
