token	normalised
Les	les
oiseillons	oiseillons
de	de
mon	mon
pais	pais
aiois	aoois
en	en
bretaigne	bretaigne
a	a
lor	lor
chans	chans
m	m
est	est
il	il
bien	bien
auis	auis
qu	qu
en	en
la	la
douce	douce
champaigne	champaigne
les	les
oi	oi
iadis	jadis
s	s
en	en
iai	Kai
mespris	mespris
il	il
mout	mout
ensi	ensi
do	do
uz	uz
penser	penser
mis	mis
qu	qu
a	a
chancon	chancon
faire	faire
me	me
sui	sui
pris	pris
tant	tant
que	que
ie	je
par	par
ataigne	atafgne
ce	ce
qu	qu
amours	amours
m	m
a	a
lonc	lonc
tans	tans
pramis	pramis
Se	se
longue	longue
atente	atente
m	m
esbahissans	esbahissans
ce	ce
que	que
ie	je
m	m
enp	enp
l	l
aignece	argnece
me	me
taut	taut
le	le
gieu	greu
et	et
le	le
ris	ris
nus	nus
cui	cui
amours	amours
destraigne	destraigne
n	n
est	est
de	de
l	l
ententis	ententis
mon	mon
cors	cors
et	et
monuistrius	monuistrius
si	si
mainte	mainte
foiz	foiz
entrepris	entrepris
cun	cun
fol	fol
sambla	sambla
nt	nt
iai	Kai
apris	apris
qui	qui
qu	qu
en	en
amer	amer
mespraigne	mespraigne
ainc	ainc
certes	certes
plus	plus
ne	ne
li	li
mesfis	mesfis
Ainc	ainc
uers	vers
amours	amours
rienz	rienz
ne	ne
forfis	forfis
ia	ja
de	de
moine	moine
se	se
plaigne	plaigne
ainz	ainz
sui	sui
pour	pour
li	li
seru	seru
irnasquis	irnasquis
coument	coument
que	que
me	me
destraigne	destraigne
par	par
un	un
tres	tres
douz	douz
ris	ris
sui	sui
de	de
ioie	joie
espris	espris
que	que
segiere	segiere
rois	rois
de	de
paris	paris
u	u
sires	sires
d	d
alemaigne	alemaigne
n	n
auroie	avroie
tant	tant
de	de
mes	mes
de	de
li	li
s	s
	
qu	qu
amours	amours
me	me
fait	fait
cuidier	cuidier
tous	tous
dis	dis
Bien	bien
doit	doit
estre	estre
liez	liez
et	et
iolis	jolis
cui	cui
amors	amors
tant	tant
adaigne	adaigne
que	que
il	il
se	se
truist	truist
loiaus	loiaus
amis	amis
et	et
qu	qu
a	a
amer	amer
la	la
praigne	pramgne
ne	ne
doi	doi
t	t
estre	estre
eschis	eschis
maiz	maiz
a	a
des	des
sougis	sougis
a	a
celi	celi
cui	cui
proie	proie
mercis	mercis
puisque	puisque
son	son
cuer	cuer
a	a
en	en
li	li
mis	mis
sanz	sanz
partir	partir
si	si
ataigne	atafgne
	
pour	pour
estre	estre
de	de
ioie	joie
plus	plus
fis	fis
