token	normalised
Desconfortez	Desconfortez
plains	plains
d	d
ire	ire
et	et
de	de
pesance	pesance
ferai	ferai
chã	chan
con	con
contre	contre
le	le
tans	tans
qui	qui
uient	vient
qu	qu
a	a
ma	ma
dolour	dolour
ne	ne
sai	sai
querre	querre
aleiance	aleiance
se	se
par	par
chanter	chanter
ioie	joie
ne	ne
me	me
reuient	revient
tant	tant
a	a
biaute	biaute
cele	cele
pout	pout
qui	qui
me	me
tient	tient
li	li
tres	tres
douz	douz
mauz	mauz
que	que
ia	ja
d	d
autre	autre
en	en
ma	ma
uie	vie
ne	ne
quier	quier
auoir	avoir
ne	ne
confort	confort
ne	ne
aie	aie
ne	ne
guarison	guarison
n	n
auerai	averai
se	se
par	par
li	li
non	non
quar	quar
pluz	pluz
l	l
aim	aim
que	que
ie	je
ne	ne
die	die
Mout	mout
a	a
en	en
li	li
courtoisie	courtoisie
et	et
uaillance	vaillance
simple	simple
reguart	reguart
qui	qui
trop	trop
bien	bien
li	li
auient	avient
ses	ses
biaux	biaux
parlers	parlers
sa	sa
simple	simple
contenance	contenance
me	me
fait	fait
penser	penser
pluz	pluz
qu	qu
a	a
moi	moi
ne	ne
conuient	convient
diex	diex
que	que
ferai	ferai
s	s
ele	ele
ne	ne
me	me
retient	retient
a	a
son	son
ami	ami
trop	trop
iert	iert
mal	mal
conseillie	conseillie
quar	quar
par	par
autrui	autrui
n	n
iert	iert
ia	ja
si	si
bien	bien
seruie	servie
sanz	sanz
trahison	trahison
mout	mout
fera	fera
grant	grant
mesproison	mesproison
quãt	quant
ie	je
l	l
aim	aim
sele	sele
m	m
oublie	oublie
Nus	Nus
ne	ne
porroit	porroit
contre	contre
sa	sa
mescheance	mescheance
si	si
bel	bel
seruir	servir
que	que
ia	ja
li	li
uausist	vausist
rien	rien
marz	marz
ia	ja
pour	pour
ce	ce
ne	ne
doit	doit
auoir	avoir
doutance	doutance
fins	fins
cuers	cuers
loiaus	loiaus
qui	qui
bone	bone
amour	amour
maintient	maintient
quar	quar
loiautez	loiautez
le	le
destraint	destraint
tant	tant
qu	qu
il	il
crient	crient
a	a
mesprendre	mesprendre
enuers	envers
sa	sa
douce	douce
amie	amie
ne	ne
ie	je
de	de
ce	ce
ne	ne
me	me
mes	mes
counoiz	counoiz
mie	mie
ainz	ainz
m	m
abandon	abandon
a	a
faire	faire
sanz	sanz
ochoisõ	ochoison
quant	quant
qu	qu
amours	amours
conmande	conmande
et	et
pri	pri
