token	lemma	POS	morph	treated
se	se	ADVgen	MORPH=empty	se
i	i2	PROadv	MORPH=empty	i
aies	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=s	aies
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r	te
lonc	lonc	ADJqua	NOMB.=s|GENRE=m|CAS=r	lonc
tanz	tant	NOMcom	NOMB.=s|GENRE=m|CAS=r|DEGRE=-	tanz
hors	hors	ADVgen	DEGRE=-	hors
du	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	du
paiz	pais	NOMcom	NOMB.=s|GENRE=m|CAS=r	paiz
et	et	CONcoo	MORPH=empty	et
tout	tot	ADVgen	MORPH=empty	tout
ades	adès	ADVgen	GENRE=m|CAS=r	ades
et	et	CONcoo	MORPH=empty	et
sans	sans	PRE	MORPH=empty	sans
greu	grec	NOMcom	NOMB.=s|GENRE=m|CAS=r	greu
et	et	CONcoo	MORPH=empty	et
sanz	sans	PRE	MORPH=empty	sanz
ris	ris1	NOMcom	NOMB.=s|GENRE=m|CAS=r	ris
vie	vie1	NOMcom	NOMB.=s|GENRE=f|CAS=r	vie
aissai	ainsi	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s	aissai
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
rienz	rien	NOMcom	NOMB.=s|GENRE=f|CAS=r	rienz
que	que2	PROrel	CAS=r	que
pluz	plus	ADVgen	DEGRE=-	pluz
amoie	amer1	VERcjg	MODE=ind|TEMPS=ipf|NOMB.=s|GENRE=f|CAS=n	amoie
de	de	PRE	MORPH=empty	de
maint	maint	DETind	NOMB.=s|GENRE=m|CAS=r	maint
ennu	enui	NOMcom	NOMB.=s|GENRE=m|CAS=r	ennu
a	avoir	PRE	PERS.=3|NOMB.=s	a
i	i2	DETndf	GENRE=m	i
pui	pui	ADVgen	NOMB.=s|CAS=r	pui
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
e	et	CONcoo	MORPH=empty	e
serui	servir	VERppe	NOMB.=s|GENRE=m|CAS=n	serui
s	soi1	CONsub	NOMB.=s|GENRE=m	s
e	et	CONcoo	MORPH=empty	e
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r	t
eschape	eschaper	VERcjg	MODE=ind|PERS.=3|NOMB.=s	eschape
,	,	PONfbl	MORPH=empty	,
d	de	PRE	MORPH=empty	d
e	et	CONcoo	MORPH=empty	e
perilleus	Perillos	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	perilleus
e	et	CONcoo	MORPH=empty	e
voi	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s|GENRE=m|CAS=r	voi
e	et	CONcoo	MORPH=empty	e
e	et	CONcoo	MORPH=empty	e
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n	t
s	se	CONsub	NOMB.=s|GENRE=m|CAS=r	s
e	et	CONcoo	MORPH=empty	e
i	i2	PROadv	NOMB.=s	i
e	et	CONcoo	MORPH=empty	e
vueil	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	vueil
l	le	DETdef	NOMB.=s|GENRE=m|CAS=r	l
dir	dire	NOMcom	NOMB.=s|GENRE=m|CAS=r	dir
e	et	CONcoo	MORPH=empty	e
chos	chos	NOMcom	NOMB.=s|GENRE=m|CAS=n	chos
e	et	CONcoo	MORPH=empty	e
don	don	PROrel	NOMB.=s|GENRE=m|CAS=r	don
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r	t
o	o3	VERcjg	GENRE=n	o
n	ne1	ADVneg	MORPH=empty	n
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	m
e	en2	VERcjg	MORPH=empty	e
croi	croire	NOMpro	MODE=ind|NOMB.=s	croi
e	et	CONcoo	MORPH=empty	e
		PONfbl	MORPH=empty	
g	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	g
i	i2	PROadv	MORPH=empty	i
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
i	i2	PROadv	MORPH=empty	i
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
e	et	CONcoo	MORPH=empty	e
dolans	dolent	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	dolans
et	et	CONcoo	MORPH=empty	et
esbahiz	esbäir	VERppe	NOMB.=s|GENRE=m|CAS=n	esbahiz
et	et	CONcoo	MORPH=empty	et
tout	tot	ADVgen	NOMB.=s|GENRE=m	tout
ades	adès	ADVgen	GENRE=m|CAS=n	ades
et	et	CONcoo	MORPH=empty	et
sanz	sans	PRE	MORPH=empty	sanz
greu	grec	NOMcom	NOMB.=s|GENRE=m|CAS=r	greu
et	et	CONcoo	MORPH=empty	et
sanz	sans	PRE	MORPH=empty	sanz
ris	ris1	NOMcom	NOMB.=s|GENRE=m|CAS=r	ris
et	et	CONcoo	MORPH=empty	et
diex	Dieu	NOMcom	NOMB.=s|GENRE=m|CAS=n	diex
merci	merci	NOMcom	NOMB.=s|GENRE=f|CAS=r	merci
et	et	CONcoo	MORPH=empty	et
dont	dont	PROrel	NOMB.=s|GENRE=n|CAS=i	dont
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
venist	venir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	venist
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r	joie
		PONfbl	MORPH=empty	
quant	cant1	CONsub	MORPH=empty	quant
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
douce	douz	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	douce
amie	ami	NOMcom	NOMB.=s|GENRE=f|CAS=r	amie
n	ne1	ADVneg	MORPH=empty	n
i	i2	PROadv	MORPH=empty	i
avoi	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s	avoi
e	et	CONcoo	MORPH=empty	e
Tou	tot	DETind	PERS.=2|NOMB.=s|GENRE=m|CAS=r	Tou
jour	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r	jour
s	se	PROper	CAS=r	s
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
i	i2	PROadv	MORPH=empty	i
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
e	et	CONcoo	MORPH=empty	e
loiau	lëal	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	loiau
,	,	PONfbl	MORPH=empty	,
ami	ami	NOMcom	NOMB.=s|GENRE=m|CAS=n	ami
s	se	PROper	NOMB.=s|GENRE=m	s
e	et	CONcoo	MORPH=empty	e
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n	t
sera	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	sera
i	i2	PROadv	MORPH=empty	i
mai	mai	NOMcom	PERS.=1|NOMB.=s|CAS=n	mai
,	,	PONfbl	MORPH=empty	,
e	et	CONcoo	MORPH=empty	e
n	ne1	ADVneg	MORPH=empty	n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
que	que4	CONsub	MORPH=empty	que
l	le	DETdef	PERS.=3|NOMB.=s|GENRE=n	l
le	le	PROper	NOMB.=s|GENRE=m|CAS=r	le
u	où	CONcoo	NOMB.=s|CAS=i	u
qu	que4	CONsub	MORPH=empty	qu
