token	normalised
S	S
amours	amours
ueut	veut
que	que
mes	mes
chans	chans
remaigne	remaigne
et	et
la	la
bele	bele
le	le
me	me
desfent	desfent
qui	qui
mon	mon
cuer	cuer
angoisse	angoisse
et	et
mahaigne	mahaigne
ie	ie
n	n
en	en
quier	quier
maiz	maiz
auoir	avoir
talent	talent
ainz	ainz
uueill	vueill
mieuz	mieuz
qu	qu
ele	ele
me	me
destraigne	destraigne
s	s
ele	ele
uoloit	voloit
estre	estre
compaigne	compaigne
de	de
la	la
doleur	doleur
que	que
pour	pour
li	li
sentor	sentor
li	li
proi	proi
que	que
pitiez	pitiez
l	l
en	en
praigne	praigne
Et	Et
que	que
de	de
moi	moi
greuer	grever
se	se
faigne	faigne
trop	trop
maire	maire
et	et
pauinne	pavinne
souuent	souvent
maiz	maiz
n	n
est	est
pas	pas
drois	drois
que	que
ie	ie
m	m
en	en
plaignes	plaignes
amours	amours
fait	fait
son	son
ꝯmandement	conmandement
puiz	puiz
que	que
li	li
ameres	ameres
l	l
enseigne	enseigne
bien	bien
feroit	feroit
maiz	maiz
ele	ele
ne	ne
daigne	daigne
s	s
ele	ele
m	m
amoit	amoit
si	si
loiaument	loiaument
ꝯ	com
si	si
oeill	oeill
men	men
firent	firent
l	l
enseigne	enseigne
Certes	Certes
ia	ja
plus	plus
ne	ne
li	li
querroie	querroie
pour	pour
tant	tant
porroie	porroie
ie	ie
guerir	guerir
de	de
cest	cest
mal	mal
qui	qui
si	si
affebloie	affebloie
mon	mon
cuer	cuer
qui	qui
ne	ne
la	la
puet	puet
hair	hair
si	si
m	m
est	est
bel	bel
qu	qu
ele	ele
mi	mi
guerroie	guerroie
et	et
se	se
ie	je
cest	cest
mal	mal
refusoie	refusoie
ia	ja
puis	puis
ne	ne
deuroie	devroie
ioir	joir
des	des
biens	biens
donc	donc
la	la
doleur	doleur
s	s
est	est
moie	moie
A	A
ce	ce
ꝯs	cons
ert	ert
de	de
cuer	cuer
et	et
proie	proie
uoit	voit
len	len
mout	mout
pou	pou
de	de
bien	bien
uenir	venir
ia	ja
diex	diex
ne	ne
doint	doint
que	que
m	m
en	en
recroie	recroie
por	por
mal	mal
qui	qui
m	m
en	en
puisse	puisse
auenir	avenir
se	se
dous	dous
reguars	reguars
ne	ne
mi	mi
fau	fau
noie	noie
li	li
bel	bel
oeill	oeill
que	que
ses	ses
cuers	cuers
m	m
enuoie	envoie
s	s
il	il
ne	ne
decoiuent	deçoivent
par	par
mentir	mentir
font	font
bien	bien
samblant	samblant
que	que
ie	je
les	les
croie	croie
Et	Et
ie	je
si	si
fais	fais
pluz	pluz
dous	dous
message	message
ne	ne
m	m
i	i
porroit	porroit
ele	ele
enuoier	envoier
que	que
ceus	ceus
qui	qui
sunt	sunt
de	de
son	son
parage	parage
pour	pour
ma	ma
grant	grant
doleur	doleur
alegier	alegier
mout	mout
en	en
sui	sui
liez	liez
en	en
mon	mon
corage	corage
et	et
si	si
puiz	puiz
bien	bien
auoir	avoir
damage	damage
puiz	puiz
que	que
si	si
sui	sui
en	en
son	son
dangier	dangier
qu	qu
ausi	ausi
priue	prive
uoit	voit
on	on
sauuage	sauvage
Qui	Qui
d	d
amours	amours
n	n
auroit	auroit
autre	autre
guage	guage
que	que
i	i
ai	ai
s	s
amast	amast
de	de
cuer	cuer
entiersi	entiersi
ꝯ	com
ie	je
fais	fais
en	en
grant	grant
folage	folage
aueroit	averoit
mis	mis
son	son
desirrier	desirrier
blondiaus	blondiaus
met	met
son	son
cuer	cuer
en	en
hostage	hostage
la	la
u	u
il	il
n	n
a	a
point	point
de	de
uisnage	visnage
fors	fors
biau	biau
samblant	samblant
sanz	sanz
otroier	otroier
maiz	maiz
n	n
i	i
claime	claime
point	point
dire	dire
rage	rage
