token	normalised
Bien	Bien
doit	doit
chanter	chanter
qͥ	qui
fine	fine
amours	amours
adrece	adrece
de	de
ioie	joie
auoir	avoir
maiz	maiz
pas	pas
ne	ne
m	m
en	en
semont	semont
qu	qu
en	en
moi	moi
ne	ne
truis	truis
ne	ne
ioie	joie
ne	ne
leece	leece
par	par
quoi	quoi
ie	ie
chãt	chant
ne	ne
ne	ne
sauroie	sauroie
donc	donc
et	et
nonpourquant	nonpourquant
se	se
cist	cist
mauz	mauz
ne	ne
despont	despont
qu	qu
entre	entre
ma	ma
dame	dame
et	et
fine	fine
amour	amour
me	me
font	font
bien	bien
puis	puis
morir	morir
que	que
ia	ja
mot	mot
n	n
en	en
sauront	sauront
	u
se	se
par	par
mon	mon
chant	chant
n	n
en	en
seuent	sevent
la	la
destrece	destrece
u	vu
par	par
mon	mon
uis	vis
donc	donc
la	la
couleur	couleur
de	de
font	font
Ne	ne
ma	ma
rescous	rescous
faintise	faintise
ne	ne
perece	perece
que	que
ma	ma
dame	dame
me	me
mait	mait
naure	navre
parfont	parfont
d	d
un	un
douz	douz
reguart	reguart
dont	dont
la	la
plase	plase
me	me
blece	blece
qu	qu
ele	ele
me	me
fist	fist
des	des
biaux	biaux
iex	iex
de	de
son	son
front	front
n	n
en	en
puis	puis
guerir	guerir
se	se
mire	mire
ne	ne
m	m
i	i
sunt	sunt
a	a
l	l
aide	aide
de	de
son	son
cuer	cuer
qui	qui
confont	confont
moi	moi
et	et
le	le
miẽ	mien
dont	dont
plus	plus
l	l
aim	aim
en	en
cest	cest
mont	mont
qu	qu
a	a
estre	estre
rois	rois
de	de
la	la
greigneur	greigneur
hautece	hautece
	u
se	se
diex	diex
ioie	joie
ne	ne
guerredon	guerredon
m	m
en	en
doint	doint
Ia	ja
pour	pour
doleur	doleur
que	que
i	i
aie	aie
n	n
iert	iert
ius	jus
mise	mise
	u
ma	ma
uolentez	volentez
d	d
amer	amer
ueraiement	veraiement
qu	qu
il	il
m	m
est	est
auis	avis
que	que
de	de
loins	loins
l	l
ai	ai
aprise	aprise
n	n
onques	onques
pour	pour
ce	ce
n	n
amai	amai
mainz	mainz
loiaument	loiaument
	et
si	si
sai	sai
bien	bien
que	que
faillir	faillir
a	a
sa	sa
gent	gent
	un
ne	ne
doit	doit
amours	amours
se	se
droiture	droiture
ne	ne
ment	ment
maiz	maiz
pluz	pluz
doune	doune
doleur	doleur
a	a
un	un
qu	qu
a	a
cent	cent
las	las
ie	ie
sui	sui
cil	cil
qui	qui
pluz	pluz
grieue	grieve
et	et
iustise	justise
	un
maiz	maiz
c	c
est	est
auques	auques
par	par
mon	mon
ꝯmẽcement	commencement
	u
Que	Que
i	i
ai	ai
dolour	dolour
maiz	maiz
ne	ne
fust	fust
pas	pas
assise	assise
en	en
corsu	corsu
cuers	cuers
amast	amast
si	si
leaument	leaument
maiz	maiz
de	de
tel	tel
lieu	lieu
m	m
est	est
uenue	venue
et	et
tramise	tramise
	u
dont	dont
ie	je
ne	ne
doi	doi
refuser	refuser
le	le
tourment	tourment
bien	bien
fait	fait
amours	amours
de	de
moi	moi
a	a
son	son
talent	talent
et	et
esperance	esperance
et	et
ma	ma
dame	dame
ensement	ensement
mout	mout
mẽgignent	mengignent
entre	entre
les	les
doucement	doucement
ne	ne
sai	sai
se	se
ia	ja
auront	auront
iour	jour
couuoitise	couvoitise
	u
de	de
moi	moi
rendre	rendre
nul	nul
guerredounement	guerredounement
Mout	Mout
fu	fu
amours	amours
corageuse	corageuse
et	et
hardie	hardie
quant	quant
en	en
mon	mon
cors	cors
uuit	vuit
mõ	mon
cuer	cuer
assaillir	assaillir
certes	certes
non	non
fu	fu
qu	qu
ele	ele
n	n
i	i
uenist	venist
mie	mie
s	s
ele	ele
cuidast	cuidast
qu	qu
ele	ele
i	i
deust	deust
faillir	faillir
maiz	maiz
tant	tant
connut	connut
uolente	volente
et	et
desir	desir
que	que
de	de
mon	mon
cuer	cuer
ne	ne
se	se
uoudrent	voudrent
partir	partir
d	d
un	un
douz	douz
reguart	reguart
fist	fist
uerge	verge
a	a
moi	moi
ferir	ferir
maiz	maiz
mar	mar
la	la
ui	vi
ensi	ensi
biaux	biaux
iex	iex
cueillie	cueillieu
se	se
ma	ma
dame	dame
l	l
a	a
fait	fait
pour	pour
moi	moi
trahir	trahir
Pour	Pour
qui	qui
i	i
ai	ai
moi	moi
et	et
toute	toute
rien	rien
guerpies	guerpies
or	or
me	me
uoloit	voloit
as	as
ondes	ondes
retenir	retenir
qu	qu
il	il
n	n
est	est
doleurs	doleurs
d	d
amours	amours
ne	ne
d	d
autre	autre
enuie	envie
qui	qui
mon	mon
uoloir	voloir
en	en
peust	peüst
departir	departir
se	se
loiautez	loiautez
uoloit	voloit
maus	maus
de	de
tenir	tenir
et	et
amours	amours
ueut	veut
ses	ses
bieus	bieus
a	a
droit	droit
partir	partir
encor	encor
porroie	porroie
a	a
grant	grant
bien	bien
auenir	avenir
maiz	maiz
en	en
li	li
est	est
pitiez	pitiez
si	si
endormie	endormie
	u
qu	qu
el	el
ne	ne
me	me
ueut	veut
ocirre	ocirre
ne	ne
guerrir	guerrir
