token	lemma	POS	morph	treated
oumilitez	omelité	NOMcom	NOMB.=s|GENRE=f|CAS=n	oumilitez
et	et	CONcoo	MORPH=empty	et
franchise	franchise	NOMcom	NOMB.=s|GENRE=f|CAS=n	franchise
doucours	douçor	ADJqua	NOMB.=p|GENRE=f|CAS=r	doucours
deboneretez	debonaireté	NOMcom	NOMB.=s|GENRE=f|CAS=n	deboneretez
		PONfbl	MORPH=empty	
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
bien	bien1	ADVgen	DEGRE=p	bien
alee	aler	VERppe	NOMB.=s|GENRE=f|CAS=n	alee
et	et	CONcoo	MORPH=empty	et
remise	remetre	VERppe	TEMPS=pst|NOMB.=s|GENRE=f|CAS=n	remise
et	et	CONcoo	MORPH=empty	et
orgveus	orgoillos	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	orgveus
et	et	CONcoo	MORPH=empty	et
faussetez	fausseté	NOMcom	TEMPS=psp|NOMB.=p|GENRE=f|CAS=n	faussetez
		PONfbl	MORPH=empty	
repris	reprendre1	VERppe	NOMB.=s|GENRE=m|CAS=n	repris
et	et	CONcoo	MORPH=empty	et
enracinez	enraciner	VERppe	NOMB.=s|GENRE=m|CAS=n	enracinez
et	et	CONcoo	MORPH=empty	et
amours	amor	NOMcom	NOMB.=s|GENRE=f|CAS=n	amours
mout	mout	ADVgen	DEGRE=-	mout
entreprise	entreprendre	VERppe	NOMB.=s|GENRE=f|CAS=n	entreprise
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
en	en1	PRE	MORPH=empty	en
plaig	plaindre	NOMcom	NOMB.=s	plaig
pout	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	pout
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
seruise	servir	NOMcom	NOMB.=s|GENRE=m|CAS=r	seruise
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
tant	tant	ADVgen	DEGRE=-	tant
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
en	en2	PROadv	MORPH=empty	en
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
demourez	demorer	VERppe	NOMB.=s|GENRE=m|CAS=n	demourez
		PONfbl	MORPH=empty	
que	que4	CONsub	MORPH=empty	que
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
cuit	cuidier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	cuit
qu	que4	CONsub	MORPH=empty	qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
remez	remanoir	VERppe	NOMB.=s|GENRE=m|CAS=n	remez
Ee	et	PRE.DETdef	MORPH=empty	Ee
		PONfbl	MORPH=empty	
diex	dieu	NOMcom	NOMB.=s|GENRE=m|CAS=n	diex
pour	por2	PRE	MORPH=empty	pour
