token	normalised
ie	ie
ne	ne
puis	puis
pas	pas
si	si
loinz	loinz
fuir	fuir
que	que
ma	ma
dame	dame
puisse	puisse
oublier	oublier
nel	nel
ne	ne
me	me
deigne	deigne
retenir	retenir
ne	ne
ie	je
ne	ne
sai	sai
quel	quel
part	part
aler	aler
entre	entre
mon	mon
cuer	cuer
et	et
mon	mon
desir	desir
et	et
moneur	moneur
sunt	sunt
trop	trop
amer	amer
et	et
ce	ce
que	que
ne	ne
li	li
pauceler	pauceler
m	m
amour	amour
si	si
ne	ne
l	l
puiz	puiz
maiz	maiz
soufrir	soufrir
D	D
amours	amours
se	se
feist	feïst
bon	bon
partir	partir
maiz	maiz
nus	nus
ne	ne
s	s
en	en
puet	puet
consirrer	consirrer
fors	fors
cil	cil
qui	qui
essaucent	essaucent
mentir	mentir
ne	ne
de	de
uoir	voir
ne	ne
quierent	quierent
parler	parler
s	s
il	il
ne	ne
l	l
poent	poent
en	en
mal	mal
tenir	tenir
ia	ja
diex	diex
ne	ne
s	s
en	en
laist	laist
amender	amender
tãt	tant
m	m
ont	ont
fait	fait
d	d
anui	anui
endurer	endurer
que	que
n	n
aimaiz	aimaiz
poour	poour
de	de
morir	morir
Se	Se
ie	je
ia	ja
marz	marz
doi	doi
ioie	joie
auoir	avoir
amors	amors
qu	qu
alez	alez
uous	vous
atendant	atendant
quant	quant
uers	vers
uous	vous
faiz	faiz
tout	tout
mon	mon
pooir	pooir
a	a
guise	guise
de	de
loial	loial
amant	amant
uous	vous
uolez	volez
faire	faire
aperceuoir	apercevoir
que	que
cil	cil
sont	sont
fol	fol
qui	qui
aiment	aiment
tant	tant
nostre	nostre
anemi	anemi
ensint	ensint
ioiant	joiant
si	si
ne	ne
l	l
deussiez	deüssiez
pas	pas
uoloir	voloir
De	De
moi	moi
puis	puis
merueilles	merveilles
ueoir	veoir
que	que
si	si
m	m
ocit	ocit
a	a
mon	mon
talent	talent
cele	cele
qui	qui
me	me
dut	dut
dire	dire
uoir	voir
de	de
sa	sa
bele	bele
bouche	bouche
riant	riant
maiz	maiz
encore	encore
i	i
ai	ai
bon	bon
espoir	espoir
si	si
atendrai	atendrai
merri	merri
criant	criant
quant	quant
ie	je
n	n
ai	ai
contre	contre
li	li
guarant	guarant
ne	ne
d	d
amours	amours
ne	ne
me	me
quier	quier
mouoir	movoir
Bien	Bien
est	est
uoirs	voirs
qu	qu
amours	amours
me	me
desfent	desfent
ioie	joie
et	et
deport	deport
et	et
gieu	gieu
et	et
risseleen	risseleen
ce	ce
se	se
tent	tent
longement	longement
n	n
en	en
puis	puis
marz	marz
se	se
ie	je
m	m
esbahiz	esbahiz
qu	qu
adez	adez
dient	dient
la	la
male	male
gent	gent
pluz	pluz
est	est
folz	folz
qui	qui
plus	plus
est	est
iolis	jolis
maiz	maiz
ne	ne
l	l
ai	ai
pas	pas
einsinc	einsinc
pramis	pramis
du	du
departir	departir
n	n
i	i
a	a
neient	neient
Mal	Mal
mont	mont
fait	fait
a	a
mon	mon
escient	escient
ma	ma
dame	dame
et	et
s	s
amours	amours
qui	qui
m	m
ont	ont
pris	pris
s	s
ele	ele
est	est
de	de
douz	douz
acoitement	acoitement
et	et
ele	ele
a	a
gent	gent
cors	cors
et	et
cler	cler
uisce	visce
ne	ne
tient	tient
a	a
moi	moi
de	de
neient	neient
ia	ja
n	n
en	en
deusse	deüsse
estre	estre
pensis	pensis
he	He
diex	diex
qu	qu
est	est
ce	ce
que	que
ie	je
deuisian	devisian
ameroit	ameroit
mis	mis
sagement	sagement
Amorous	Amorous
a	a
uous	vous
me	me
dement	dement
qui	qui
me	me
menastes	menastes
upaiz	upaiz
uiai	viai
mon	mon
cuer	cuer
en	en
tel	tel
lien	lien
mis	mis
que	que
ie	je
morrai	morrai
son	son
le	le
me	me
rent	rent
