token	lemma	POS	morph	treated
quant	cant1	CONsub	MORPH=empty	quant
voi	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	voi
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
tans	tant	NOMcom	NOMB.=s|GENRE=m|CAS=r	tans
bel	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	bel
et	et	CONcoo	MORPH=empty	et
cler	cler	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	cler
ainz	ainz	ADVgen	DEGRE=-	ainz
que	que4	CONsub	MORPH=empty	que
soit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	soit
nois	noif	NOMcom	NOMB.=s|GENRE=m|CAS=n|DEGRE=-	nois
ne	ne2	ADVneg	MORPH=empty	ne
gelee	gelee	VERppe	TEMPS=pst|NOMB.=s|CAS=n	gelee
chant	chant2	VERppa	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	chant
pour	por2	PRE	MORPH=empty	pour
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	moi
reconforter	reconforter	VERinf	MORPH=empty	reconforter
car	car	CONcoo	MORPH=empty	car
trop	trop	ADVgen	DEGRE=-	trop
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r	joie
oubliee	oblïer	VERppe	NOMB.=s|GENRE=f|CAS=r	oubliee
merveull	merveille	NOMcom	CAS=r	merveull
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	moi
com	come1	CONsub	MORPH=empty	com
puis	puis	ADVgen	MODE=ind|TEMPS=pst|PERS.=1	puis
durer	durer	VERinf	MORPH=empty	durer
quant	cant1	CONsub	MORPH=empty	quant
ades	adès	ADVgen	TEMPS=pst|CAS=r	ades
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
veut	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	veut
grever	grever	VERinf	MORPH=empty	grever
		PONfbl	MORPH=empty	
du	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	du
monde	monde1	NOMcom	NOMB.=s|GENRE=m|CAS=r	monde
la	là	DETdef	NOMB.=s|GENRE=f|CAS=r	la
mieuz	mieus	ADVgen	GENRE=f|DEGRE=c	mieuz
amee	amer1	VERppe	PERS.=3|NOMB.=s|GENRE=f|CAS=r	amee
bien	bien1	ADVgen	DEGRE=p	bien
set	savoir	PROcar	NOMB.=s|CAS=r	set
