token	lemma	POS	morph	treated
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
plus	plus	ADVgen	DEGRE=-	plus
aime	amer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	aime
plus	plus	ADVgen	DEGRE=-	plus
en	en2	PROadv	MORPH=empty	en
dure	dur	VERcjg	MODE=ind|TEMPS=pst|NOMB.=s|CAS=r	dure
plus	plus	ADVgen	DEGRE=-	plus
a	a3	VERcjg	MORPH=empty	a
mestier	mestier	NOMcom	NOMB.=s|GENRE=m|CAS=r	mestier
de	de	PRE	MORPH=empty	de
confort	confort	NOMcom	NOMB.=s|GENRE=m|CAS=r	confort
qua	cant2	CONsub	MORPH=empty	qua
mors	morir	VERppe	NOMB.=s|GENRE=m|CAS=n	mors
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
de	de	PRE	MORPH=empty	de
tel	tel	DETind	NOMB.=s|GENRE=f|CAS=r	tel
nature	nature	NOMcom	NOMB.=s|GENRE=f|CAS=r	nature
que	que2	CONsub	MORPH=empty	que
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n	son
ami	ami	NOMcom	NOMB.=s|GENRE=m|CAS=n	ami
meine	mener	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	meine
a	a3	PRE	MORPH=empty	a
mort	mort	NOMcom	NOMB.=s|GENRE=f|CAS=r	mort
puis	puis	ADVgen	DEGRE=-	puis
en	en2	PROadv	MORPH=empty	en
a	a3	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r	joie
e	et	CONcoo	MORPH=empty	e
depor	deport	NOMcom	NOMB.=s|GENRE=m|CAS=r	depor
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n	t
si	se	ADVgen	DEGRE=-	si
l	il	PROper	NOMB.=s|GENRE=m|CAS=r	l
es	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s	es
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n	t
d	de	PRE	MORPH=empty	d
ebon	adob	NOMcom	NOMB.=s|CAS=r	ebon
e	et	CONcoo	MORPH=empty	e
aventur	aventure	ADVgen	NOMB.=s|GENRE=m|CAS=n	aventur
e	et	CONcoo	MORPH=empty	e
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	me
,	,	PONfbl	MORPH=empty	,
i	i2	PROadv	NOMB.=s	i
e	et	CONcoo	MORPH=empty	e
ne	ne2	CONcoo	MORPH=empty	ne
n	ne2	ADVneg	MORPH=empty	n
pui	puis	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	pui
s	son4	DETpos	NOMB.=s|GENRE=m|CAS=r	s
poin	poing	NOMcom	TEMPS=pst|NOMB.=s|GENRE=m|CAS=r	poin
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r	t
avoi	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s	avoi
r	ror2	PRE	GENRE=m	r
ain	amer1	VERcjg	NOMB.=s|DEGRE=-	ain
,	,	PONfbl	MORPH=empty	,
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r|DEGRE=-	ma
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	m
