token	normalised
oustume	oustume
est	est
bien	bien
prison	prison
ꝯ	com
ne	ne
le	le
ueut	veut
oır	oir
ne	ne
es	es
ce	ce
quar	quar
nule	nule
rıenz	rienz
ne	ne
faıt	fait
tant	tant
cuer	cuer
l	l
on	on
	
ꝯ	com
granz	granz
pooırs	pooirs
qui	qui
mal	mal
en	en
ueut	veut
user	user
pour	pour
ce	ce
dame	dame
de	de
moı	moi
n	n
estuet	estuet
douter	douter
quar	quar
ıe	je
ne	ne
uueıll	vueill
parler	parler
de	de
raencon	raencon
nestre	nestre
ostagiez	ostagiez
sen	sen
bele	bele
guıse	guise
non	non
apres	apres
tout	tout
ce	ce
ne	ne
puıs	puis
ıe	je
eschaper	eschaper
au	au
cuer	cuer
grant	grant
souspeenz	souspeenz
quı	qui
pluz	pluz
faıt	fait
a	a
douter	douter
e	e
gent	gent
lı	li
uont	vont
tout	tout
enuiron	enurron
r	r
uoır	voir
que	que
c	c
est	est
pour	pour
moi	moi
gres	gres
ıours	jours
dient	dient
dame	dame
on	on
uous	vous
ueut	veut
a	a
par	par
amours	amours
n	n
amera	amera
riches	rrches
hõm	homm
entent	entent
lı	li
losengıer	losengier
felon	felon
car	car
is	is
a	a
	
mıeuz	mieuz
doıt	doit
amours	amours
guarma	guarma
dame	dame
ne	ne
ueut	veut
amer	amer
nului	nului
.	.
ie	je
autruı	autrui
u<UNK>	vounk
mercız	merciz
l	l
en	en
rent	rent
asa	asa
d	d
autres	autres
que	que
ıe	je
ne	ne
suı	sui
quı	qui
la	la
proıfaus	proifaus
cuers	cuers
baudement	baudement
les	les
esbaufait	esbaufait
guaaignıer	guaaignier
souuent	souvent
maız	maiz
neıenz	neienz
quant	quant
ıe	je
deuant	devant
lı	li
sui	sui
tant	tant
mal	mal
et	et
de	de
paınne	painne
et	et
d	d
amiiquıl	amiruquil
conuıent	conuient
dıre	dire
a	a
deu	deu
uous	vous
conmant	conmant
ou	ou
s	s
sauez	savez
bıen	bien
c	c
om	om
ne	ne
ꝯn	comn
oist	oist
en	en
ce	ce
ꝯ	com
connoıst	connoist
en	en
autrui	autrui
plainnem̃t	plainnemnt
grant	grant
folıe	folie
onques	onques
ıour	jour
ne	ne
ꝯn	comn
uint	vint
a	a
iame	jame
de	de
fin	fin
cuer	cuer
loıaument	loiaument
arz	arz
une	une
rıenz	rienz
me	me
faıt	fait
alegement	alegement
q̃nperance	quenperance
aı	ai
un	un
pou	pou
de	de
refuıuns	refuiuns
oısele	oisele
se	se
uait	vait
ferır	ferir
el	el
glui	glui
	
quant	quant
ıl	il
ne	ne
puet	puet
trouuer	trouver
autre	autre
garant	garant
Souuent	souvent
m	m
auıent	avient
quant	quant
ıe	je
pens	pens
biẽ	bienre
a	a
lı	li
qu	qu
a	a
mes	mes
doleurs	doleurs
une	une
doucours	doucours
me	me
uient	vient
si	si
granz	granz
au	au
cuer	cuer
que	que
trestouz	trestouz
mẽtroubli	mentrouali
et	et
mestaıns	mestains
qu	qu
entre	entre
ses	ses
braz	braz
me	me
tient	tient
et	et
aprez	aprez
ce	ce
quant	quant
lı	li
sens	sens
me	me
reuıent	revient
et	et
ıe	je
uoı	voi
bien	bien
que	que
a	a
tout	tout
aı	ai
faılli	failli
Lors	lors
me	me
courrouce	courrouce
et	et
laıdenge	laidenge
et	et
maudı	maudí
quar	quar
ıe	je
saı	sai
bıen	bien
que	que
ıl	il
ne	ne
l	l
en	en
souuıent	souuient
Bele	bele
de	de
tout	tout
et	et
dure	dure
de	de
merci	merci
se	se
mı	mi
trauaıll	travaill
ne	ne
sunt	sunt
par	par
uous	vous
merı	meri
	
mout	mout
uıuraı	vivrai
mal	mal
se	se
uiure	viure
me	me
conuıent	conuient
