token	lemma	POS	morph	treated
se	soi1	PROper	NOMB.=p|GENRE=m|CAS=r	se
savoient	savoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p	savoient
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n	mon
tourment	torment	NOMcom	NOMB.=s|GENRE=m|CAS=r	tourment
et	et	CONcoo	MORPH=empty	et
auques	auques	ADVgen	DEGRE=-	auques
de	de	PRE	MORPH=empty	de
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
afaire	afaire2	NOMcom	NOMB.=s|GENRE=m|CAS=r	afaire
cil	cel	PROdem	NOMB.=p|GENRE=m|CAS=n	cil
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
demandent	demander	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	demandent
conment	coment1	ADVsub	MORPH=empty	conment
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
puis	pöoir	VERcjg	MODE=ind|PERS.=1|NOMB.=s	puis
tant	tant	ADVgen	DEGRE=-	tant
de	de	PRE	MORPH=empty	de
chancons	chançon	NOMcom	NOMB.=p|GENRE=m|CAS=r	chancons
faire	faire	VERinf	MORPH=empty	faire
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n	il
diroient	dire	VERcjg	MODE=con|PERS.=3|NOMB.=p	diroient
vraiement	veraiement	ADVgen	DEGRE=-	vraiement
que	que4	CONsub	MORPH=empty	que
nus	nul	PROind	NOMB.=p|GENRE=m|CAS=n	nus
a	a3	PRE	TEMPS=pst	a
chanter	chanter	VERinf	MORPH=empty	chanter
n	ne1	ADVneg	MORPH=empty	n
entent	entendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	entent
		PONfbl	MORPH=empty	
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
mieuz	mieus	ADVgen	DEGRE=c	mieuz
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
en	en2	PROadv	MORPH=empty	en
deust	devoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	deust
retraire	retraire	VERinf	MORPH=empty	retraire
maiz	mais1	CONcoo	CAS=r	maiz
r	très	PRE	GENRE=m	r
ce	ce2	PROdem	NOMB.=s|GENRE=m|CAS=r	ce
chant	chant2	NOMcom	NOMB.=s	chant
voirement	voirement	ADVgen	DEGRE=-	voirement
		PONfbl	MORPH=empty	
quentir	contenir	VERinf	TEMPS=pst	quentir
plus	plus	ADVgen	DEGRE=c	plus
doucemen	doucement	ADJqua	NOMB.=s|CAS=r	doucemen
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r	t
rop	trop	NOMcom	MORPH=empty	rop
par	par2	PRE	MORPH=empty	par
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
