token	normalised
Quant	Quant
uoi	voi
le	le
tans	tans
bel	bel
et	et
cler	cler
ainz	ainz
que	que
soit	soit
nois	nois
ne	ne
gelee	gelee
chant	chant
pour	pour
moi	moi
reconforter	reconforter
car	car
trop	trop
ai	ai
ioie	joie
oubliee	oubliee
merueull	merveull
moi	moi
ꝯ	com
puis	puis
durer	durer
quant	quant
ades	ades
me	me
ueut	veut
greuer	grever
	u
du	du
monde	monde
la	la
mieuz	mieuz
amee	amee
Bien	bien
set	set
ne	ne
m	m
en	en
puis	puis
torner	torner
pour	pour
ce	ce
criem	criem
que	que
ne	ne
me	me
hee	hee
maiz	maiz
n	n
en	en
faiz	faiz
mie	mie
a	a
blasmer	blasmer
car	car
teus	teus
est	est
ma	ma
destinee	destinee
ie	je
fui	fui
faiz	faiz
pour	pour
li	li
amer	amer
ia	ja
dex	dex
ne	ne
m	m
i	i
laist	laist
fausser	fausser
nis	nis
s	s
ele	ele
a	a
ma	ma
mortiuree	mortivree
Mout	mout
me	me
plaist	plaist
a	a
reguarder	reguarder
li	li
pais	pais
et	et
la	la
contree	contree
uie	vie
nos	nos
souent	sovent
aler	aler
pour	pour
la	la
gent	gent
mal	mal
a	a
pensee	pensee
maiz	maiz
si	si
ne	ne
sauront	sauront
guarder	guarder
sel	sel
me	me
ueut	veut
ioie	joie
doner	doner
	u
que	que
bien	bien
ne	ne
lor	lor
soit	soit
emblee	emblee
Quant	Quant
oi	oï
en	en
parole	parole
entrer	entrer
chascun	chascun
de	de
sa	sa
desirree	desirree
et	et
lor	lor
menconge	mençonge
a	a
conter	conter
don	don
c	c
il	il
font	font
tel	tel
assamblee	assamblee
ce	ce
me	me
fait	fait
mire	mire
doubler	doubler
si	si
me	me
font	font
grief	grief
souspirer	souspirer
quant	quant
chascuns	chascuns
sont	sont
richier	richier
uee	vee
Amours	Amours
bien	bien
uous	vous
doit	doit
membrer	membrer
s	s
il	il
est	est
a	a
aise	aise
qui	qui
pree	pree
quant	quant
pluz	pluz
cuit	cuit
merci	merci
trouer	trover
et	et
pluz	pluz
est	est
mire	mire
doublee	doublee
ce	ce
me	me
fait	fait
mout	mout
trespenser	trespenser
que	que
nos	nos
maiz	maiz
a	a
li	li
parler	parler
de	de
rienz	rienz
s	s
il	il
ne	ne
li	li
agree	agree
Bien	Bien
me	me
deust	deüst
amender	amender
sanz	sanz
ce	ce
qu	qu
ele	ele
en	en
fust	fust
greuee	grevee
maiz	maiz
pour	pour
dieu	dieu
li	li
uueill	vueill
mander	mander
quant	quant
n	n
i	i
ai	ai
merci	merci
trouee	trovee
	u
qu	qu
autre	autre
n	n
i	i
uueille	vueille
escouter	escouter
car	car
mout	mout
li	li
deuroit	devroit
peser	peser
s	ss
ert	ert
de	de
faus	faus
amanz	amanz
gabee	gabee
Ma	ma
chancon	chancon
uueill	vueill
definer	definer
Guine	guine
uous	vous
puis	puis
oublier	oublier
pour	pour
uous	vous
ai	ai
la	la
mort	mort
blasmee	blasmee
