token	normalised
Cil	Cil
qui	qui
touz	touz
les	les
mauz	mauz
assaie	assaie
doit	doit
bien	bien
amer	amer
loiaument	loiaument
ie	je
sui	sui
cil	cil
cui	cui
ne	ne
s	s
esmaie	esmaie
ne	ne
de	de
nienz	nienz
ne	ne
se	se
repent	repent
se	se
i	i
ai	ai
serui	serui
en	en
manaie	manaie
gent	gent
guerredon	guerredon
en	en
atent	atent
sen	sen
chant	chant
souuẽt	souvent
nus	nus
mauz	mauz
que	que
i	i
entra	entra
ie	je
ne	ne
l	l
me	me
desfent	desfent
Cuidiez	cuidiez
qu	qu
a	a
deduit	deduit
m	m
a	a
traie	traie
li	li
soulaz	soulaz
de	de
l	l
autre	autre
gent	gent
mout	mout
petit	petut
de	de
bien	bien
ma	ma
paie	paie
quant	quant
autre	autre
merci	merci
n	n
atent	atent
de	de
ma	ma
dame	dame
simple	simple
et	et
gaie	gaie
a	a
cui	cui
trestouz	trestouz
biens	biens
satent	satent
au	au
douz	douz
couuent	couvent
qui	qui
si	si
me	me
delaie	delaie
ne	ne
sai	sai
ꝯment	comment
De	de
legier	legier
me	me
puet	puet
aprendre	aprendre
ma	ma
douce	douce
dame	dame
a	a
amer	amer
ainz	ainz
que	que
g	g
i	i
uausisse	vausisse
entendre	entendre
n	n
i	il
queisse	queisse
ia	ja
penser	penser
mes	mes
cuers	cuers
n	n
i	i
guarda	guarda
l	l
emprendre	emprendre
a	a
coi	coi
ce	ce
deust	deust
tourner	tourner
bien	bien
puiz	puiz
uirer	virer
c	c
ainc	ainc
nelui	nelui
d	d
atendre	atendre
desconforter	desconforter
