token	lemma	POS	morph	treated
E	et	CONcoo	MORPH=empty	E
ne	ne1	ADVneg	MORPH=empty	ne
voi	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	voi
mes	mais1	ADVgen	MORPH=empty	mes
nului	nul	PROind	NOMB.=s|GENRE=m|CAS=n	nului
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
gent	gent1	NOMcom	TEMPS=pst|NOMB.=s|GENRE=m|CAS=n	gent
ne	ne2	CONcoo	MORPH=empty	ne
chant	chanter	VERcjg	MODE=ind|PERS.=3|NOMB.=s|GENRE=m	chant
ne	ne2	CONcoo	MORPH=empty	ne
volentier	volentiers	ADVgen	DEGRE=-	volentier
face	faire	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	face
feste	feste1	NOMcom	NOMB.=s|GENRE=f|CAS=r	feste
ne	ne2	CONcoo	MORPH=empty	ne
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r	joie
E	et	CONcoo	MORPH=empty	E
porce	por2+ce1	PRE.PROdem	NOMB.=s|GENRE=n|CAS=r	porce
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
ge	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ge
demore	demorer	NOMcom	NOMB.=s	demore
longuement	longement2	ADVgen	DEGRE=-	longuement
que	que4	CONsub	MORPH=empty	que
n	ne1	ADVneg	MORPH=empty	n
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
chante	chanter	NOMcom	NOMB.=s|GENRE=f|CAS=r	chante
einsi	ainsi	ADVgen	DEGRE=-	einsi
que	que4	CONsub	MORPH=empty	que
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
soloie	soloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s	soloie
ne	ne2	CONcoo	MORPH=empty	ne
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
n	ne1	ADVneg	MORPH=empty	n
avrai	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	avrai
eu	en1+le	VERppe	NOMB.=s|GENRE=m|CAS=r	eu
commandement	comandement	NOMcom	NOMB.=s|GENRE=m|CAS=r	commandement
E	et	CONcoo	MORPH=empty	E
por	por2	PRE	MORPH=empty	por
ice	ice2	DETdem	NOMB.=s|GENRE=n|CAS=r	ice
saige	sage	NOMcom	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	saige
dit	dire	VERppe	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	dit
folement	folement	ADVgen	DEGRE=-	folement
en	en1	PRE	MORPH=empty	en
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
