token	normalised
Conment	conment
que	que
d	d
amours	amours
me	me
dueille	dueille
bien	bien
est	est
drois	drois
que	que
de	de
li	li
chant	chant
	E
que	que
ie	je
ma	ma
doleur	doleur
uueille	vueille
quant	quant
cele	cele
me	me
fait	fait
samblant	samblant
qu	qu
a	a
son	son
home	home
me	me
recueille	recveille
en	en
doucemẽt	doucement
deceuant	decevant
dex	dex
et	et
de	de
bouche	bouche
riant	rrant
	
me	me
uait	vait
pluz	pluz
qu	qu
ele	ele
n	n
esueille	esveille
ce	ce
me	me
fait	fait
estre	estre
ioiant	joiant
et	et
en	en
ma	ma
ioie	joie
doutant	doutant
Maiz	maiz
ie	je
criem	criem
qu	qu
autres	autres
ne	ne
cueille	cueille
ce	ce
donc	donc
ie	je
me	me
uois	vois
hastant	hastant
m	m
est	est
n	n
est	est
droiz	droiz
qu	qu
autrui	autrui
acueille	acueille
quar	quar
nus	nus
hom	hom
ne	ne
l	l
aime	aime
tant	tant
las	las
amors	amors
puisque	puisque
s	s
orgueille	orgveille
ne	ne
quiert	quiert
pas	pas
loial	loial
amant	amant
ainz	ainz
chiet	chiet
en	en
desesperant	desesperant
autresi	autresi
nt	nt
ꝯ	com
fait	fait
la	la
fueille	fueille
la	la
uueus	vueus
la	la
uait	vait
menant	menant
	
ce	ce
me	me
fet	fet
estre	estre
pensant	pensant
Mes	mes
uoloirs	voloirs
ne	ne
ma	ma
pensee	pensee
ne	ne
me	me
fert	fert
d	d
autrui	autrui
agre	agre
ne	ne
nule	nule
tant	tant
ne	ne
m	m
agrees	agrees
amours	amours
me	me
laist	laist
estre	estre
ame	ame
pour	pour
moi	moi
greuer	grever
la	la
fist	fist
nee	nee
et	et
pour	pour
li	li
amer	amer
moine	moine
auoir	avoir
me	me
cuide	cuide
en	en
gane	gane
marz	marz
pluz	pluz
ma	ma
ioie	joie
dounee	dounee
que	que
li	li
meemez	meemez
done	doné
et	et
ma	ma
dame	dame
a	a
pluz	pluz
biaute	biaute
Doucement	doucement
fu	fu
comperee	comperee
l	l
amour	amour
sui	sui
aitant	aitant
pense	pense
bien	bien
doi	doi
amer	amer
ma	ma
pensee	pensee
quel	quel
mal	mal
que	que
n	n
ai	ai
en	en
dure	dure
se	se
ma	ma
dame	dame
bien	bien
amee	amee
eust	eust
m	m
oi	oi
tant	tant
desirre	desirre
ꝯ	com
iailice	Kailice
ma	ma
greue	greve
ne	ne
se	se
fust	fust
pas	pas
consirree	consirree
de	de
ce	ce
donc	donc
mai	mai
ꝯsirre	consirre
maiz	maiz
tout	tout
li	li
soit	soit
pardoune	pardoune
Sa	sa
biautez	brautez
m	m
est	est
anemie	anemie
qu	qu
aĩ	aie
cendam	cendam
e	e
tant	tant
nenui	nenui
c	c
est	est
ce	ce
qui	qui
pluz	pluz
me	me
detrie	detrie
a	a
auoir	avoir
l	l
amour	amour
de	de
li	li
se	se
fine	fine
amours	amours
ne	ne
l	l
en	en
prie	prie
qui	qui
de	de
moi	moi
a	a
fait	fait
a	a
mien	mien
douz	douz
espoir	espoir
ma	ma
trahimaiz	trahimaiz
ia	ja
pour	pour
ce	ce
n	n
i	i
ert	ert
haie	haie
de	de
moi	moi
quila	quila
desir	desir
si	si
	
qu	qu
en	en
mon	mon
desirrier	desirrier
m	m
oci	oci
Bien	bien
en	en
doit	doit
fatre	fatre
m	m
amie	amie
l	l
amour	amour
sui	sui
ai	ai
tant	tant
seruic	seruic
onques	onques
nul	nul
iour	jour
de	de
ma	ma
uie	vie
certes	certes
ne	ne
mẽ	men
repentine	repentine
encor	encor
ne	ne
m	m
en	en
fai	fai
g	g
mi	mi
e	e
pour	pour
tant	tant
quit	quit
auoir	avoir
merci	merci
se	se
loiautez	loiautez
u	u
m	m
afiualoit	afivaloit
melz	melz
de	de
trecherie	trecherie
	
bien	bien
doi	doi
auoir	avoir
desserui	desserui
	
ce	ce
dont	dont
ie	je
ma	ma
dame	dame
pri	pri
Se	se
blon	blon
d	d
iauz	jauz
ia	ja
menti	mentí
ia	ja
cele	cele
uoir	voir
ne	ne
li	li
die	die
	
pour	pour
qui	qui
amour	amour
il	il
soufri	soufri
	
la	la
doleur	doleur
que	que
ie	je
uous	vous
di	di
