token	normalised
utaieste	vtaieste
longement	longement
esbahiz	esbahiz
c	c
onques	onques
nosai	nosai
faire	faire
entendre	entendre
quar	quar
de	de
ma	ma
ioie	joie
estoie	estoie
departisor	departisor
me	me
refait	refait
amours	amours
a	a
li	li
entendre	entendre
c	c
une	une
biautez	brautez
m	m
est	est
uenue	venue
deuant	devant
qui	qui
me	me
semont	semont
et	et
proie	proie
que	que
ie	je
chant	chant
et	et
ie	je
sui	sui
si	si
suens	suens
liges	liges
cuitement	cuitement
	
que	que
tout	tout
me	me
puet	puet
ou	ou
engagier	engagier
u	u
uendre	vendre
I	E
amatz	amatz
mes	mes
ieuz	ieuz
ne	ne
uerraira	verraira
plenis	plenis
de	de
reguarder	reguarder
la	la
bele	bele
face	face
tendre	tendre
ses	ses
blanches	blanches
mains	mains
ses	ses
lons	lons
dois	dois
et	et
traitis	traitis
qui	qui
fait	fait
l	l
amour	amour
embraser	embraser
et	et
esprendre	esprendre
et	et
ses	ses
biauz	biauz
braz	braz
et	et
son	son
cors	cors
bel	bel
et	et
gent	gent
et	et
son	son
biau	biau
col	col
son	son
chief	chief
blont	blont
et	et
luisant	luisant
toute	toute
biautez	brautez
qui	qui
sor	sor
autre	autre
resplẽt	resplent
et	et
sa	sa
bouche	bouche
qui	qui
si	si
biaus	biaus
risset	risset
rendre	rendre
De	de
toutes	toutes
par	par
s	s
a	a
ieste	ieste
assailliz	assailliz
si	si
que	que
ie	je
n	n
ai	ai
pooir	pooir
de	de
moi	moi
desfendre	desfendre
car	car
ie	je
ne	ne
sui	sui
si	si
preus	preus
ne	ne
si	si
hardiz	hardiz
mours	mours
me	me
peusse	peusse
contende	contende
moi	moi
ueut	veut
faire	faire
son	son
tal	tal
en	en
sui	sui
si	si
debonairement	debonairement
que	que
uers	vers
lui	lui
me	me
desfent	desfent
face	face
bien	bien
le	le
me	me
puet	puet
uendre	vendre
