token	normalised
DE	de
fine	fine
amor	amor
uient	vient
seance	seance
<UNK>	oonku
biautez	brautez
<UNK>	oonku
amors	amors
uient	vient
de	de
ces	ces
.	.
ii.	iiieel
autres	autres
si	si
tuit	tuit
troi	tooi
sont	sont
unque	unque
bien	bien
i	i
ai	ai
penie	penie
ia	ja
ne	ne
seront	seront
a	a
nul	nul
ior	jor
departi	departi
par	par
un	un
conseil	conseil
ont	ont
tuit	tuit
troi	tooi
establi	establi
lor	lor
correors	correors
qui	qui
sont	sont
auant	avant
aua	ava
nt	nt
ale	ale
de	de
moi	moi
ont	ont
fet	fet
tout	tout
lor	lor
chemin	chemin
ferre	ferre
tant	tant
l	l
ontuseia	ontuseia
n	n
en	en
Licorreor	licorreor
sunt	sunt
de	de
nuit	nuit
en	en
clarte	clarte
<UNK>	oonku
de	de
iors	jors
seront	seront
parti	parti
sont	sont
por	por
la	la
gent	gent
obscurci	obscurci
li	li
douz	douz
regart	regart
<UNK>	oonku
li	li
mot	mot
sauore	savore
lagnt	lagnt
biaute	biaute
<UNK>	oonku
li	li
bien	bien
que	que
g	g
i	i
uin	vin
est	est
ne	ne
rueille	rueille
se	se
ce	ce
m	m
a	a
esbahi	esbahi
de	de
li	li
a	a
dex	dex
cest	cest
siecle	siecle
enlumine	enlumine
qnͣt	quaat
nos	nos
aurons	avrons
le	le
plus	plus
biau	biau
ior	jor
d	d
esteles	esteles
li	li
seroit	seroit
obscurs	obscurs
de	de
pl	pl
ain	ain
midi.	mieie
En	en
amor	amor
a	a
paor	paor
<UNK>	oonku
hardement	hardement
cil	cil
dui	dui
sont	sont
troi	tooi
<UNK>	oonku
doutiez	doutiez
son	son
li	li
dui	dui
<UNK>	oonku
granz	granz
ualors	valors
s	s
est	est
aaus	aaus
a	a
pendanz	pendanz
ou	ou
tuit	tuit
li	li
bien	bien
ont	ont
retrait	retrait
<UNK>	oonku
refui	refui
por	por
ce	ce
est	est
amors	amors
li	li
hospitaus	hospitaus
ạ	ao
d	d
autrui	autrui
que	que
nus	nus
n	n
i	i
faut	faut
selonc	selonc
son	son
auenant	avenant
mes	mes
i	i
ai	ai
failli	failli
dame	dame
qui	qui
ualez	valez
tant	tant
en	en
uostre	vostre
ostel	ostel
si	si
ne	ne
sai	sai
oui	oui
e	e
sui	sui
Ie	Ee
n	n
i	i
uoi	voi
plus	plus
mesalui	mesalui
meꝯmant	mecommant
que	que
toz	toz
penserz	penserz
ai	ai
laissiez	laissiez
por	por
cestui	cestui
ma	ma
bele	bele
ioie	joie
ou	ou
ma	ma
mort	mort
i	i
atent	atent
ne	ne
sai	sai
le	le
quel	quel
desques	desques
deuant	devant
li	li
fui	fui
ne	ne
m	m
e	e
firẽt	frrent
lors	lors
mi	mi
oeil	oeil
point	point
d	d
anui	anui
ainz	ainz
me	me
uindrent	vindrent
ferir	ferir
si	si
doucement	doucement
dedens	dedens
le	le
cuer	cuer
d	d
un	un
amor	amor
eus	eus
talent	talent
qu	qu
encor	encor
i	i
est	est
le	le
corque	corque
i	i
en	en
recui	recui
Li	li
coz	coz
fu	fu
granz	granz
ilr	ilr
ne	ne
fet	fet
qñpirier	quepiiier
ne	ne
nus	nus
mirez	mirez
ne	ne
m	m
en	en
porroit	porroit
saner	saner
se	se
cele	cele
non	non
qui	qui
le	le
dart	dart
fist	fist
lantiers	lantiers
e	e
ce	ce
sa	sa
main	main
me	me
uoloit	voloit
adeser	adeser
bien	bien
an	an
porroit	porroit
le	le
cop	cop
mortel	mortel
ostera	ostera
tot	tot
le	le
fust	fust
dont	dont
iatal	jatal
desirrier	desirrier
mes	mes
la	la
pointe	pointe
dufer	dufer
n	n
en	en
puet	puet
sachier	sachier
que	que
le	le
brisa	brisa
dendenz	dendenz
au	au
cop	cop
douñ	dounn
Dame	dame
uers	vers
uos	vos
n	n
ai	ai
au	au
tre	tre
messagier	messagier
par	par
cui	cui
uos	vos
os	os
mon	mon
corage	corage
enuoier	envoier
fors	fors
ma	ma
chancon	chancon
se	se
la	la
uolez	volez
chant̃	chantn
