token	normalised
Ros	ros
enemi	enemi
doune	doune
talent	talent
de	de
ioie	joie
auoir	avoir
ne	ne
de	de
faire	faire
chancon	chancon
quar	quar
la	la
uaillanz	vaillanz
a	a
qui	qui
mes	mes
cuers	cuers
s	s
atent	atent
m	m
a	a
fait	fait
lonc	lonc
tans	tans
renuoisier	renvoisier
en	en
pardon	pardon
maiz	maiz
lic	lic
on	on
fors	fors
de	de
sa	sa
tres	tres
grãt	grant
uaillance	vaillance
ma	ma
fin	fin
amant	amant
tenu	tenu
en	en
esperance	esperance
	
de	de
ioie	joie
auoir	avoir
et	et
se	se
par	par
li	li
ne	ne
lai	lai
	
tout	tout
sanz	sanz
quidier	quidier
sai	sai
biẽ	bienre
que	que
ie	je
morrai	morrai
Ire	ere
et	et
anui	anui
me	me
font	font
auoir	avoir
souuent	souvent
faus	faus
losengier	losengier
qui	qui
ia	ja
n	n
aient	aient
pardon	pardon
et	et
demandent	demandent
pour	pour
coi	coi
ie	je
uois	vois
cha	cha
n	n
tant	tant
maiz	maiz
se	se
dieu	dieu
plaist	plaist
ia	ja
ne	ne
sauront	savront
le	le
nom	nom
de	de
la	la
tres	tres
bele	bele
enqui	enqui
i	i
ai	ai
ma	ma
fiance	fiance
ia	ja
mar	mar
de	de
ce	ce
seronen	seronen
t	t
el	el
doutance	doutance
quar	quar
qu	qu
il	il
auoit	avoit
dire	dire
puet	puet
tout	tout
de	de
fi	fi
	
qu	qu
ainc	ainc
de	de
mes	mes
ex	ex
si	si
bele	bele
rienz	rienz
ne	ne
ui	vi
Ie	Ee
ne	ne
me	me
doi	doi
mie	mie
desesperer	desesperer
se	se
la	la
bele	bele
fait	fait
de	de
moison	moison
uoloir	voloir
qu	qu
ele	ele
a	a
pooir	pooir
de	de
pluz	pluz
guerredouner	guerredouner
que	que
ie	je
ne	ne
puis	puis
d	d
esseruir	esseruir
par	par
doloir	doloir
maiz	maiz
quant	quant
pluz	pluz
laimet	laimet
mainz	mainz
a	a
de	de
moi	moi
cure	cure
si	si
fais	fais
com	com
cil	cil
qui	qui
met	met
en	en
auenture	aventure
quantque	quantque
il	il
a	a
et	et
ne	ne
si	si
s	s
et	et
guaitier	guaitier
et	et
pert	pert
pour	pour
ce	ce
qu	qu
il	il
cuide	cuide
guaaignier	guaaignier
Tenir	Oenrr
se	se
doit	doit
fins	fins
cuers	cuers
a	a
bien	bien
amer	amer
que	que
pour	pour
trauaill	travaill
nes	nes
en	en
doit	doit
ia	ja
mouuoir	mouvoir
et	et
sachiez	sachiez
bien	bien
qu	qu
il	il
ne	ne
fait	fait
fors	fors
ghiller	ghiller
qui	qui
du	du
partir	partir
a	a
talent	talent
ne	ne
uoloir	voloir
maiz	maiz
li	li
miens	miens
cuers	cuers
en	en
amours	amours
croist	croist
et	et
dure	dure
neia	neia
pitiez	pitiez
dont	dont
ie	je
la	la
truis	truis
sisure	sisure
ne	ne
n	n
iert	iert
si	si
loins	loins
que	que
ne	ne
m	m
i	i
uiegn	viegn
e	e
aidier	aidier
	
se	se
loiautez	loiautez
m	m
i	i
puet	puet
auoir	avoir
mestier	mestier
