token	lemma	POS	morph	treated
quant	cant1	CONsub	MORPH=empty	quant
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
tans	tens	NOMcom	NOMB.=s|GENRE=m|CAS=n	tans
pert	perdre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	pert
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
chalour	chalor	NOMcom	NOMB.=s|GENRE=f|CAS=r	chalour
que	que4	CONsub	MORPH=empty	que
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
flours	flor1	NOMcom	NOMB.=s|GENRE=f|CAS=n	flours
blanche	blanc	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	blanche
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
palie	paliier	VERppe	NOMB.=s|GENRE=f|CAS=n	palie
cil	cel	DETdem	NOMB.=s|GENRE=m|CAS=n	cil
oizel	oisel	NOMcom	NOMB.=s|GENRE=m|CAS=n	oizel
pour	por2	PRE	MORPH=empty	pour
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
froidour	froidor	NOMcom	NOMB.=s|GENRE=f|CAS=r	froidour
n	ne1	ADVneg	MORPH=empty	n
en	en2	PROadv	MORPH=empty	en
chante	chanter	VERcjg	MODE=ind|PERS.=3|NOMB.=s|CAS=r	chante
ne	ne2	CONcoo	MORPH=empty	ne
ne	ne1	ADVneg	MORPH=empty	ne
crie	crïer2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	crie
des	des2	PRE	GENRE=m|CAS=r	des
que	que4	PROrel	CAS=r	que
c	cent	PROper	NOMB.=s|GENRE=n	c
e	et	CONcoo	MORPH=empty	e
vien	venir	VERcjg	MODE=sub|NOMB.=s	vien
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r	t
e	et	CONcoo	MORPH=empty	e
n	ne2	ADVneg	MORPH=empty	n
pa	pas	ADVneg	PERS.=3|NOMB.=s	pa
scour	secor	PRE	NOMB.=s|GENRE=m|CAS=r	scour
lor	lor2	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i	lor
s	soi1	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
chanten	chanter	VERcjg	TEMPS=pst|NOMB.=s|GENRE=m	chanten
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r	t
e	et	CONcoo	MORPH=empty	e
t	tu	DETpos	PERS.=2|CAS=r	t
nui	nuit	NOMcom	TEMPS=pst|NOMB.=s|CAS=n	nui
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r	t
e	et	CONcoo	MORPH=empty	e
t	tu	DETpos	PERS.=2|NOMB.=s	t
jou	je	NOMcom	NOMB.=s|GENRE=m|CAS=n	jou
r	ror2	PRE	GENRE=m	r
h	a3	ADVgen	MORPH=empty	h
		PONfbl	MORPH=empty	
la	là	ADVgen	MORPH=empty	la
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
chaiti	chaitier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	chaiti
s	se	CONsub	MORPH=empty	s
einsin	ainsi	ADVgen	DEGRE=-	einsin
c	cent	CONsub	NOMB.=s|CAS=r	c
n	ne2	ADVneg	MORPH=empty	n
e	et	VERcjg	MORPH=empty	e
mes	mais1	ADVgen	MORPH=empty	mes
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n	t
i	i2	PROadv	MORPH=empty	i
l	le	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
mi	je	VERcjg	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mi
e	et	CONcoo	MORPH=empty	e
tou	tot	DETind	NOMB.=s|GENRE=m|CAS=r	tou
,	,	PONfbl	MORPH=empty	,
jour	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r	jour
s	si	ADVgen	MORPH=empty	s
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
i	i2	DETndf	MORPH=empty	i
due	devoir	VERppe	NOMB.=s|CAS=r	due
l	le	PROper	NOMB.=s|GENRE=m|CAS=r	l
ain	amer1	NOMcom	NOMB.=s|DEGRE=-	ain
c	que4	RED	NOMB.=s	c
neu	nevo	VERppe	NOMB.=s|CAS=r	neu
joie	joie	VERcjg	PERS.=3|NOMB.=s|GENRE=f|CAS=r	joie
en	en1	PRE	MORPH=empty	en
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
vie	vie1	NOMcom	NOMB.=s|GENRE=f|CAS=r	vie
se	se	CONsub	MORPH=empty	se
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
vif	vif	VERcjg	MODE=ind|PERS.=1|NOMB.=s|DEGRE=p	vif
en	en1	PRE	MORPH=empty	en
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
poour	pëor	NOMcom	NOMB.=s|GENRE=f|CAS=r	poour
ne	ne1	ADVneg	MORPH=empty	ne
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	vous
en	en2	PROadv	MORPH=empty	en
meruellliez	merveillier	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	meruellliez
mie	mie	ADVneg	MORPH=empty	mie
puis	puis	ADVgen	DEGRE=-	puis
que	que4	CONsub	MORPH=empty	que
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
faus	faus	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	faus
trahitour	träitor	NOMcom	NOMB.=s|GENRE=m|CAS=n	trahitour
