token	normalised
CHancõ	Chancon
ferai	ferai
que	que
talenz	talenz
m	m
en	en
est	est
pris	pris
de	de
la	la
meillor	meillor
qui	qui
soit	soit
en	en
tot	tot
le	le
mont	mont
de	de
la	la
meillor	meillor
ie	ie
cuit	cuit
que	que
i	i
ai	ai
mespris	mespris
s	s
ele	ele
fust	fust
tex	tex
se	se
dex	dex
ioie	joie
me	me
doint	doint
de	de
moi	moi
li	li
fust	fust
aucune	aucune
pitiez	pitiez
prise	prise
qui	qui
sui	sui
toz	toz
siens	siens
⁊	et
sui	sui
a	a
s	s
a	a
de	de
iuse	juse
pitiez	pitiez
de	de
cuer	cuer
dex	Dex
que	que
ne	ne
s	s
est	est
assise	assise
en	en
sa	sa
biaute	biaute
dame	dame
cui	cui
merci	merci
proiiesent	proiiesent
les	les
max	max
d	d
amer	amer
por	por
Douce	Douce
dame	dame
sanz	sanz
amors	amors
fui	fui
uos	vos
sentez	sentez
les	les
uos	vos
por	por
iadis	jadis
qnͣt	qant
ie	je
choisi	choisi
uostre	vostre
gente	gente
facon	façon
⁊qnͣt	etqant
ie	je
ui	vi
uostre	vostre
tres	tres
biau	biau
cler	cler
uis	vis
si	si
mer	mer
prist	prist
mes	mes
cuers	cuers
autre	autre
raison	raison
de	de
uos	vos
amer	amer
me	me
semont	semont
⁊	et
iustise	justise
a	a
uos	vos
est	est
a	a
uostre	vostre
ꝯmandise	commandise
li	li
cors	cors
remaĩt	remaint
quisent	quisent
felon	felon
ioise	joise
se	se
n	n
en	en
auez	avez
merci	merci
de	de
uostre	vostre
gre	gre
li	li
douz	douz
max	max
dont	dont
ia	ja
t	t
en	en
ioie	joie
mont	mont
si	si
greue	greüe
mors	mors
sui	sui
sele	sele
me	me
delaie	delaie
Mout	mout
a	a
amors	amors
force	force
⁊gnͣt	etgrant
pooir	pooir
qui	qui
sanz	sanz
raison	raison
fait	fait
choisir	choisir
a	a
son	son
gre	gre
sans	sans
raison	raison
dex	Dex
ie	je
ne	ne
di	di
pas	pas
sauoir	savoir
car	car
a	a
mes	mes
ex	ex
en	en
s	s
et	et
li	li
cuers	cuers
bon	bon
gre	gre
qui	qui
choisirent	choisirent
si	si
tres	tres
bele	bele
semblance	semblance
dont	dont
iamais	jamais
ior	jor
ne	ne
ferai	ferai
desseurance	desseurance
ains	ains
sosferrai	sosferrai
pour	pour
lui	lui
grief	grief
penitance	penitance
tant	tant
que	que
pitiez	pitiez
et	et
merci	merci
l	l
en	en
penra	penra
dirai	dirai
uos	vos
qui	qui
mon	mon
cuer	cuer
emble	emble
ma	ma
li	li
douz	douz
ris	ris
⁊	et
li	li
belo	belo
Douce	Douce
dame	dame
si	si
uos	vos
plaisoit	plaisoit
un	un
riez	riez
uos	vos
plus	plus
de	de
ioie	joie
done	done
conq̃stͥit	conquestriit
an	an
qui	qui
en	en
fist	fist
son	son
pooir	pooir
n	n
en	en
pot	pot
auoir	avoir
en	en
trestot	trestot
son	son
aese	aese
ma	ma
ioie	joie
est	est
tornee	tornee
a	a
pensee	pensee
he	He
cors	cors
sanz	sanz
cuer	cuer
de	de
uos	vos
fait	fait
gnͣt	grant
ueniance	venjance
cele	cele
qui	qui
ma	ma
naure	navre
sanz	sanz
deffiance	deffiance
⁊	et
ne	ne
porqnͣt	porquat
ie	je
ne	ne
la	la
lerai	lerai
ia	ja
l	l
en	en
doit	doit
bien	bien
bele	bele
dame	dame
amer	amer
⁊	et
s	s
amor	amor
garder	garder
cil	cil
quil	quil
la	la
Dame	Dame
por	por
uos	vos
uueil	vueil
aler	aler
foloiant	foloiant
q̃	que
ie	je
en	en
aim	aim
mes	mes
max	max
⁊	et
mes	mes
doors	doors
.	.
qu	qu
apres	apres
les	les
marlagnͣt	marlagnant
ioie	joie
en	en
atẽt	atent
que	que
ie	je
aurai	aurai
se	se
dieu	dieu
plaist	plaist
a	a
brief	brief
ior	jor
a	a
mors	mors
merci	merci
ne	ne
soiez	soiez
oubliee	oubliee
s	s
or	or
me	me
failliez	failliez
siert	siert
traisons	traisons
doublee	doublee
que	que
mes	mes
gnͣs	grans
miax	miax
por	por
uos	vos
si	si
fort	fort
m	m
agree	agree
ne	ne
me	me
metes	metes
longuement	longuement
en	en
oubli	oubli
Se	Se
la	la
bele	bele
n	n
a	a
de	de
moi	moi
merci	merci
ie	ie
ne	ne
uiurai	vivrai
mie	mie
longuement	longuement
einsi	einsi
Lagnͣt	Lagnant
biaute	biaute
qui	qui
mespnͣt	mespant
⁊	et
magree	magree
qui	qui
sor	sor
toutes	toutes
est	est
la	la
plus	plus
de	de
sirree	sirree
ma	ma
si	si
lacie	lacie
mon	mon
cuer	cuer
en	en
sa	sa
prison	prison
dex	Dex
ie	je
ne	ne
pense	pense
sa	sa
li	li
non	non
a	a
moi	moi
que	que
ne	ne
pense	pense
ele	ele
dont	dont
