token	normalised
Sesauoient	sesavoient
mon	mon
tourment	tourment
et	et
auques	auques
de	de
mon	mon
afaire	afaire
cil	cil
qui	qui
demandent	demandent
conment	conment
ie	je
puis	puis
tant	tant
de	de
chancons	chancons
faire	faire
il	il
diroient	diroient
uraiement	vraiement
que	que
nus	nus
a	a
chan	chan
ternentent	ternentent
	
qui	qui
mieuz	mieuz
s	s
en	en
deust	deust
retraire	retraire
maizr	maizr
ce	ce
chant	chant
uoirement	voirement
	
quentir	quentir
plus	plus
doucemen	doucemen
t	t
rop	rop
par	par
me	me
grieue	grieve
forment	forment
cele	cele
est	est
si	si
debonaire	debonaire
qui	qui
tant	tant
dolour	dolour
me	me
rent	rent
ce	ce
qu	qu
atout	atout
lent	lent
doit	doit
plaire	plaire
maiz	maiz
ne	ne
menast	menast
nien	nien
t	t
se	se
la	la
tres	tres
bele	bele
au	au
corsnt	corsnt
	
me	me
feist	feist
touz	touz
ces	ces
mausure	mausure
maiz	maiz
ce	ce
m	m
ocit	ocit
uraiement	vraiement
	
iel	iel
ne	ne
set	set
que	que
pour	pour
li	li
sentes	sentes
eust	eust
certeinnement	certeinnement
mon	mon
artire	artire
et	et
mon	mon
contraire	contraire
cele	cele
por	por
ie	je
consent	consent
que	que
la	la
mour	mour
meent	meent
et	et
maire	maire
ie	je
croi	croi
bien	bien
qu	qu
ale	ale
me	me
nt	nt
m	m
enuoiast	envoiast
procheinnement	procheinnementnnme
quar	quar
par	par
droit	droit
le	le
deust	deust
faire	faire
	
se	se
reguars	reguars
a	a
escient	escient
de	de
ses	ses
biaux	biaux
iex	iex
ne	ne
me	me
ment	ment
Chancons	chancons
ua	va
isnelement	isnelement
a	a
la	la
bele	bele
au	au
cler	cler
uiaire	viarre
si	si
li	li
dit	dit
ãt	ant
seulement	seulement
qui	qui
de	de
bons	bons
est	est
souefflai	sovefflai
rene	rene
los	los
penser	penser
autrement	autrement
quar	quar
trop	trop
pensai	pensai
hautement	hautement
si	si
n	n
en	en
puis	puis
mon	mon
cuer	cuer
retraire	retraire
et	et
se	se
pitiez	pitiez
ne	ne
l	l
en	en
prent	prent
	
blondiaus	blondiaus
muert	mvert
que	que
pluz	pluz
n	n
atent	atent
