token	normalised
Quant	Quant
li	li
tans	tans
pert	pert
sa	sa
chalour	chalour
que	que
la	la
flours	flours
blanche	blanche
est	est
palie	palie
cil	cil
oizel	oizel
pour	pour
la	la
froidour	froidour
n	n
en	en
chante	chante
ne	ne
ne	ne
crie	crie
des	des
que	que
ce	ce
uient	vient
en	en
pas	pas
cour	cour
lors	lors
chantent	chantent
et	et
nuit	nuit
et	et
iour	jour
he	he
las	las
chaitis	chaitis
einsinc	einsinc
ne	ne
m	m
est	est
il	il
mie	mie
touz	touz
iours	jours
ai	ai
duel	duel
ainc	ainc
neu	neu
ioie	joie
en	en
ma	ma
uie	vie
Se	Se
ie	je
uif	vif
en	en
grant	grant
poour	poour
ne	ne
uous	vous
en	en
merueilliez	merveilliez
mie	mie
puis	puis
que	que
li	li
faus	faus
trahitour	trahitour
ont	ont
tout	tout
le	le
mont	mont
en	en
baillie	baillie
sour	sour
toute	toute
rienz	rienz
et	et
ualour	valour
largece	largece
pris	pris
et	et
hounour	hounour
nous	nous
ont	ont
einsi	einsi
du	du
tout	tout
apeticie	apeticie
et	et
ont	ont
tant	tant
fait	fait
que	que
merciz	merciz
est	est
faillie	faillie
Mout	Mout
ai	ai
au	au
cuer	cuer
qu	qu
a	a
grant	grant
dolour	dolour
qu	qu
amours	amours
pert	pert
sa	sa
seignorie	seignorie
qui	qui
ia	ja
ot	ot
pris	pris
et	et
ualour	valour
et	et
ioie	joie
sa	sa
guarantie	guarantie
or	or
l	l
unt	unt
leissie	leissie
li	li
plusour	plusour
li	li
losengier	losengier
menteour	menteour
ou	ou
il	il
par	par
atant	atant
enuie	envie
trahison	trahison
et	et
felenie	felenie
Mout	mout
souuent	souvent
souspir	souspir
et	et
plour	plour
ne	ne
sai	sai
que	que
face	face
ne	ne
die	die
et	et
si	si
trauaill	travaill
et	et
la	la
bour	bour
tout	tout
ades	ades
par	par
ialousie	ialousie
que	que
iau	iau
cuer	cuer
a	a
seiour	seiour
si	si
me	me
dout	dout
de	de
ceste	ceste
amour	amour
chascuns	chascuns
mi	mi
nuist	nuist
ele	ele
ne	ne
mi	mi
ueut	veüt
mie	mie
einsi	einsi
puis	puis
ie	je
bien	bien
faillira	faillira
amie	amie
A	A
despensa	despensa
la	la
meillour	meillour
maugre	maugre
suen	suen
pas	pas
ne	ne
m	m
en	en
prie	prie
et	et
s	s
il	il
me	me
tourne	tourne
a	a
folour	folour
autrui	autrui
n	n
en	en
blasmerai	blasmerai
mie	mie
fors	fors
mes	mes
iex	iex
et	et
son	son
atour	atour
et	et
sa	sa
tres	tres
fresche	fresche
coulour	coulour
et	et
sa	sa
bouche	bouche
qui	qui
tant	tant
me	me
contralie	contralie
maiz	maiz
ne	ne
li	li
uaut	vaut
ia	ja
par	par
moi	moi
m	m
ert	ert
guerpie	guerpie
Par	Par
dieu	dieu
le	le
haut	haut
creatour	creatour
mout	mout
dout	dout
ceste	ceste
gent	gent
haie	haie
ou	ou
il	il
n	n
a	a
point	point
de	de
doucour	douçour
ne	ne
pitie	pitie
ne	ne
courtoisie	courtoisie
il	il
m	m
ont	ont
mis	mis
en	en
grant	grant
tristor	tristor
marz	marz
toutes	toutes
uoies	voies
aour	aour
droit	droit
cele	cele
part	part
u	u
ie	je
sai	sai
m	m
anemie	anemie
si	si
coiement	coiement
quel	quel
ene	ene
m	m
i	i
set	set
mie	mie
A	A
des	des
gieu	gieu
de	de
mon	mon
porour	porour
quar	quar
ce	ce
que	que
ia	ja
m	m
de	de
la	la
mort	mort
me	me
deffie	deffie
ne	ne
nule	nule
autre	autre
ne	ne
me	me
puet	puet
faire	faire
aie	aie
