token	normalised
Ie	Ee
ne	ne
me	me
doi	doi
pluz	pluz
taire	taire
ne	ne
tenir	tenir
que	que
ie	je
ne	ne
chant	chant
et	et
si	si
nel	nel
puis	puis
laissier	laissier
quar	quar
li	li
douz	douz
tanz	tanz
qui	qui
fait	fait
les	les
pres	pres
perdir	perdiri
fait	fait
ma	ma
ioie	joie
pluz	pluz
tost	tost
recoumencier	recoumencier
et	et
une	une
amours	amours
qui	qui
m	m
est	est
sanz	sanz
delaier	delaier
entre	entre
eu	eu
cuer	cuer
nouuele	nouvele
sanz	sanz
mentir	mentir
ordoinse	ordoinse
dex	dex
que	que
biens	biens
m	m
en	en
puis	puis
tuen	tuen
ir	ir
Biaux	biaux
sire	sire
dex	dex
porrai	porrai
ie	je
iasentir	jasentir
les	les
biens	biens
d	d
amours	amours
donc	donc
i	i
ai	ai
tel	tel
desirrier	desirrier
	
nenil	nenil
quar	quar
ie	je
les	les
pert	pert
par	par
trop	trop
seruir	seruir
autre	autre
fourfait	fourfait
n	n
i	i
porroie	porroie
cuidier	cuidier
quar	quar
ie	je
ne	ne
s	s
en	en
ainc	ainc
de	de
faus	faus
cuer	cuer
proier	proier
si	si
en	en
puis	puis
bien	bien
pluz	pluz
longement	longement
l	l
anguir	anguir
quar	quar
ce	ce
que	que
i	i
aim	aim
ne	ne
sauroie	savroie
trahir	trahir
Mar	mar
acointai	acointai
son	son
gent	gent
cors	cors
le	le
plaisant	plaisant
et	et
son	son
fin	fin
cuer	cuer
u	u
il	il
na	na
quenmiudrer	quenmiudrer
que	que
tant	tant
m	m
a	a
fait	fait
de	de
mal	mal
aes	aes
ci	ci
ant	ant
pluz	pluz
qu	qu
autres	autres
hom	hom
ne	ne
porroit	porroit
endurer	endurer
n	n
est	est
merueilles	merveilles
amours	amours
me	me
fait	fait
douter	douter
sa	sa
grant	grant
force	force
qu	qu
el	el
mõt	mont
n	n
a	a
si	si
puissant	puissant
	
qui	qui
contre	contre
li	li
peust	peust
auoir	avoir
grarant	grarant
