token	normalised
DE	De
ma	ma
dame	dame
souuenir	souvenir
fait	fait
amors	amors
lie	lie
mon	mon
coraige	coraige
qui	qui
me	me
fait	fait
ioiant	joiant
morir	morir
si	si
la	la
truis	truis
uers	vers
moi	moi
sauuage	sauvage
la	la
bele	bele
qui	qui
tant	tant
desir	desir
fera	fera
de	de
moi	moi
son	son
plaisir	plaisir
que	que
toz	toz
suisienz	suisienz
sanz	sanz
fausser	fausser
Nus	Nus
ne	ne
puet	puet
ne	ne
puet	puet
trop	trop
acheter	acheter
les	les
biens	biens
Bele	Bele
	u
bonne	bonne
a	a
uos	vos
seruir	servir
uueiles	vueiles
qu	qu
amors	amors
set	set
douner	douner
tretot	tretot
mon	mon
aage	aage
quar	quar
me	me
degniez	degniez
retenir	retenir
amors	amors
par	par
uostre	vostre
plaisir	plaisir
faites	faites
li	li
de	de
moi	moi
membrer	membrer
Nus	Nus
ne	ne
puet	puet
une	une
costume	costume
a	a
amors	amors
qͥ	qui
ami	ami
forment	forment
guerroie	guerroie
plere	plere
li	li
fait	fait
ses	ses
dolors	dolors
ce	ce
me	me
semble	semble
por	por
la	la
moie	moie
q̃	que
nus	nus
biens	biens
ne	ne
puet	puet
d	d
amors	amors
uenir	venir
fors	fors
dou	dou
haut	haut
secors	secors
q̃n	quen
li	li
me	me
doint	doint
dex	dex
trouer	trover
Nus	Nus
Et	Et
qui	qui
ses	ses
tres	tres
gnͣz	granz
ualors	valors
recorderoit	recorderoit
toute	toute
uoie	voie
est	est
ele	ele
sor	sor
les	les
meillors	meillors
qu	qu
ades	ades
m	m
estuet	estuet
que	que
l	l
auoie	avoiee
que	que
sa	sa
fresche	fresche
color	color
soit	soit
en	en
mon	mon
cuer	cuer
mireors	mireors
dex	Dex
cõ	com
si	si
fait	fait
biau	biau
mirer	mirer
Nus	Nus
Atendre	atendre
m	m
estuet	estuet
einsi	einsi
ce	ce
m	m
est	est
uis	vis
que	que
ie	je
foloie	foloie
ia	ja
n	n
i	i
cuit	cuit
trouer	trover
merci	merci
si	si
ferai	ferai
uoir	voir
toute	toute
uoie	voie
qu	qu
en	en
ma	ma
dame	dame
trop	trop
me	me
fine	fine
ie	je
n	n
ai	ai
pas	pas
deserui	deservi
qui	qui
si	si
me	me
doie	doie
greuer	grever
Nus	Nus
ne	ne
Chancon	Chançon
ua	va
t	t
en	en
tost	tost
	u
dia	dia
blazon	blazon
a	a
mon	mon
ami	ami
qui	qui
te	te
face	face
chanter	chanter
Nus	Nus
ne	ne
puet	puet
ne	ne
puet	puet
