token	lemma	POS	morph	treated
I	i2	PROper	NOMB.=s|GENRE=m|CAS=n	I
aim	amer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	aim
par	par	PRE	MORPH=empty	par
coustume	costume	NOMcom	NOMB.=s|GENRE=f|CAS=r	coustume
et	et	CONcoo	MORPH=empty	et
par	par	PRE	MORPH=empty	par
us	us	NOMcom	PERS.=2|NOMB.=p|GENRE=m|CAS=r	us
un	un	PROind	NOMB.=s|GENRE=f|CAS=r	un
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
vie	vie1	NOMcom	NOMB.=s|GENRE=f|CAS=r	vie
ne	ne1	ADVneg	MORPH=empty	ne
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	puis
ataindre	ataindre	VERinf	MORPH=empty	ataindre
et	et	CONcoo	MORPH=empty	et
chant	chant2	VERppa	NOMB.=s|GENRE=m|DEGRE=p	chant
com	come1	CONsub	MORPH=empty	com
amis	ami	NOMcom	NOMB.=s|GENRE=m|CAS=n	amis
et	et	CONcoo	MORPH=empty	et
drus	dru1	NOMcom	NOMB.=s|GENRE=m|CAS=n	drus
u	o3	CONcoo	NOMB.=s	u
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
d	de	PRE	MORPH=empty	d
amours	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amours
ne	ne1	ADVneg	MORPH=empty	ne
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
ose	oser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	ose
plaindre	plaindre	VERinf	NOMB.=s	plaindre
sen	sans	NOMcom	PERS.=3	sen
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	ai
mout	mout	ADVgen	DEGRE=-	mout
de	de	PRE	MORPH=empty	de
mauzeus	mautos	NOMcom	NOMB.=p|GENRE=m|CAS=r	mauzeus
maiz	mais1	CONcoo	GENRE=m|CAS=r	maiz
ne	ne1	ADVneg	MORPH=empty	ne
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	m
en	en2	PROadv	MORPH=empty	en
doi	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	doi
mie	mie	ADVneg	MORPH=empty	mie
faindre	feindre	VERinf	MORPH=empty	faindre
pour	por2	PRE	MORPH=empty	pour
si	si	ADVgen	DEGRE=-	si
dous	deus	ADJqua	NOMB.=p|GENRE=m|CAS=r	dous
fais	faire	NOMcom	PERS.=2|NOMB.=s	fais
metre	metre2	VERinf	MORPH=empty	metre
jus	jus1	ADVgen	DEGRE=-	jus
ja	ja	ADVgen	DEGRE=-	ja
diex	dieu	NOMcom	NOMB.=s|GENRE=m|CAS=n	diex
ne	ne1	ADVneg	MORPH=empty	ne
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	m
i	i2	PROadv	MORPH=empty	i
lait	laissier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	lait
enfraindre	emprendre	VERinf	MORPH=empty	enfraindre
u	o3	PROrel	MORPH=empty	u
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r	un
seul	sol1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	seul
jour	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r	jour
de	de	PRE	MORPH=empty	de
bien	bien1	NOMcom	DEGRE=p	bien
amer	amer1	VERinf	NOMB.=s	amer
N	ne1	ADVneg	MORPH=empty	N
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
pas	pas	ADVneg	MORPH=empty	pas
drois	droit	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	drois
que	que4	CONsub	MORPH=empty	que
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
refus	refuser	VERcjg	MODE=ind|PERS.=1|NOMB.=s	refus
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
doleur	dolor	NOMcom	NOMB.=s|GENRE=f|CAS=r	doleur
qui	cui	PROrel	NOMB.=s|GENRE=f|CAS=n	qui
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fait
taindre	tenir1	VERinf	MORPH=empty	taindre
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=r	dame
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
douce	douz	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	douce
iaue	aigue	NOMcom	NOMB.=s|GENRE=f|CAS=n	iaue
et	et	CONcoo	MORPH=empty	et
fus	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=2|NOMB.=s|CAS=n	fus
pour	por2	PRE	MORPH=empty	pour
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	moi
esprendre	esprendre2	VERinf	MORPH=empty	esprendre
et	et	CONcoo	MORPH=empty	et
estaindre	esteindre	VERinf	MORPH=empty	estaindre
maiz	mais1	CONcoo	CAS=r	maiz
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
ne	ne1	ADVneg	MORPH=empty	ne
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fist
onques	onque	ADVgen	MORPH=empty	onques
nus	nos1	DETind	PERS.=1|NOMB.=s|GENRE=m|CAS=n	nus
premiers	premier	ADJord	NOMB.=p|GENRE=m|CAS=n	premiers
dorer	dorer	VERinf	MORPH=empty	dorer
et	et	CONcoo	MORPH=empty	et
puis	puis	ADVgen	PERS.=1|DEGRE=-	puis
paindre	peindre1	VERinf	MORPH=empty	paindre
a	a3	PRE	MORPH=empty	a
premiers	premier	PROord	NOMB.=s|GENRE=m|CAS=r	premiers
fui	estre1	VERcjg	MODE=ind|PERS.=1|NOMB.=s	fui
bien	bien1	ADVgen	DEGRE=p	bien
venus	venir	VERppe	NOMB.=s|GENRE=m|CAS=n	venus
pour	por2	PRE	MORPH=empty	pour
tant	tant	ADVgen	DEGRE=-	tant
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n	ma
doleurs	dolor	NOMcom	NOMB.=s|GENRE=f|CAS=n	doleurs
graindre	graignor	ADJqua	GENRE=f|CAS=n|DEGRE=c	graindre
u	o3	PROrel	MORPH=empty	u
que	que4	CONsub	MORPH=empty	que
truis	trover	VERcjg	MODE=ind|PERS.=1|NOMB.=s	truis
apres	après	PRE	MORPH=empty	apres
dous	deus	VERcjg	NOMB.=p|GENRE=m|CAS=r	dous
amer	amer1	VERinf	MORPH=empty	amer
lire	lire1	VERinf	MORPH=empty	lire
par	par	PRE	MORPH=empty	par
coi	coi2	PROrel	NOMB.=s|GENRE=m|CAS=i	coi
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
faluz	falir	ADJqua	NOMB.=s|GENRE=m|CAS=n	faluz
douz	douz	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	douz
samblant	semblant	NOMcom	NOMB.=s|GENRE=m|CAS=n	samblant
n	ne1	ADVneg	MORPH=empty	n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
pas	pas	ADVneg	MORPH=empty	pas
faussee	fausser	VERppe	NOMB.=s|GENRE=f|CAS=r	faussee
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
volente	volenté	NOMcom	NOMB.=s|GENRE=f|CAS=r	volente
ainz	ainz	ADVgen	DEGRE=-	ainz
aim	amer1	VERcjg	PERS.=1|NOMB.=s	aim
plus	plus	ADVgen	DEGRE=-	plus
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n	dame
vers	vers2	PRE	MORPH=empty	vers
