token	normalised
I	I
ai	ai
maintes	maintes
foiz	foiz
chante	chante
de	de
ioie	joie
et	et
de	de
baudour	baudour
orai	orai
mõ	mon
uers	vers
mue	mue
si	si
sui	sui
en	en
grant	grant
errour	errour
quar	quar
ie	je
uoi	voi
atourne	atourne
mon	mon
afaire	afaire
en	en
tristour	tristour
quele	quele
ma	ma
reprouue	reprouve
ce	ce
donc	donc
ie	ie
souuent	souvent
plour	plour
Ma	Ma
dame	dame
ma	ma
ramprosne	ramprosne
et	et
ma	ma
dit	dit
que	que
ie	ie
suiutour	suiutour
que	que
trop	trop
ai	ai
le	le
chief	chief
melle	melle
de	de
chainnes	chainnes
nai	nai
droit	droit
en	en
amour	amour
maiz	maiz
se	se
i	i
ai	ai
de	de
mon	mon
tans	tans
use	use
el	el
n	n
a	a
pas	pas
este	este
a	a
seiour	seiour
ainz	ainz
a	a
bien	bien
son	son
uis	vis
guarde	guarde
c	c
est	est
uoirs	voirs
ele	ele
est	est
de	de
bel	bel
atour	atour
S	s
est	est
pluz	pluz
blanche	blanche
que	que
flour	flour
sa	sa
uermeille	vermeille
coulour	coulour
sa	sa
ele	ele
ueu	veu
maint	maint
iour	jour
Ne	ne
me	me
deuroit	devroit
gaber	gaber
mie	mie
dame	dame
de	de
si	si
grant	grant
ualour	valour
ne	ne
doit	doit
dire	dire
uilenie	vilenie
quar	quar
qui	qui
met	met
gent	gent
en	en
irour	irour
il	il
puet	puet
bien	bien
oir	oir
folie	folie
Ele	Ele
auoit	avoit
tort	tort
desueillier	desveillier
le	le
chiẽ	chien
qui	qui
dort	dort
en	en
mon	mon
descort	descort
me	me
plaig	plaig
mout	mout
de	de
son	son
acort	acort
maiz	maiz
i	i
ai	ai
confort	confort
qu	qu
ades	ades
aproche	aproche
a	a
la	la
mort	mort
arruiez	arruiez
sui	sui
a	a
mal	mal
port	port
quant	quant
cele	cele
seur	seur
moi	moi
parole	parole
u	v
cuidoie	cuidoie
auoir	avoir
confort	confort
Or	Or
uoi	voi
qu	qu
ele	ele
me	me
limpole	limpole
gi	gi
ai	ai
mais	mais
mout	mout
pou	pou
d	d
atente	atente
si	si
l	l
enamaienion	enamaienion
uente	vente
encore	encore
est	est
et	et
bele	bele
et	et
gẽte	gente
Or	Or
me	me
dure	dure
ki	ki
ma	ma
fole	fole
bien	bien
m	m
a	a
tenu	tenu
an	an
confort	confort
Trop	Trop
a	a
seur	seur
monae	monae
apertement	apertement
parle	parle
n	n
a	a
pas	pas
fait	fait
que	que
courtoise	courtoise
pour	pour
ce	ce
qu	qu
en	en
sa	sa
biaute	biaute
a	a
si	si
lonc	lonc
tanz	tanz
dure	dure
maiz	maiz
touz	touz
iours	jours
sẽuaitoi	senvaitoi
se	se
donc	donc
n	n
a	a
ele	ele
pesece	pesece
ꝯ	com
a	a
tãt	tant
porte	porte
tost	tost
chiet	chiet
qu	qu
adesa	adesa
poise	poise
Quant	Quant
uoiͭ	voit
sa	sa
bele	bele
samblanche	samblanche
et	et
son	son
uis	vis
cler	cler
adonc	adonc
n	n
a	a
pas	pas
esperance	esperance
de	de
finer	finer
ainz	ainz
cuide	cuide
bien	bien
ceste	ceste
enfance	enfance
ades	ades
mener	mener
mais	mais
rois	rois
ne	ne
porroit	porroit
en	en
france	france
ensi	ensi
durer	durer
Oi	Oï
auez	avez
en	en
ciel	ciel
guise	guise
ma	ma
refuse	refuse
mon	mon
seruise	servise
uieillime	vieillime
qu	qu
ele	ele
deuise	devise
n	n
iert	iert
iamaiz	jamaiz
ius	jus
de	de
li	li
mise	mise
sachiez	sachiez
qͥ	qui
autrui	autrui
desprise	desprise
en	en
point	point
est	est
ueniance	veniance
prise	prise
Ochoison	Ochoison
a	a
qui	qui
son	son
chat	chat
bat	bat
ades	ades
m	m
a	a
tenu	tenu
maigre	maigre
et	et
plat	plat
en	en
fin	fin
m	m
a	a
dit	dit
eschec	eschec
et	et
mat	mat
Cuidoit	Cuidoit
ele	ele
ie	ie
fuisse	fuisse
ours	ours
ꝯbat	combat
et	et
laidit	laidit
touz	touz
iours	jours
si	si
m	m
amene	amene
a	a
rebours	rebours
or	or
ma	ma
fourg	fourg
forsingie	forsingie
d	d
amours	amours
Cest	Cest
iugement	jugement
ma	ma
trop	trop
haste	haste
et	et
a	a
grant	grant
tort	tort
congie	congie
doune	doune
na	na
oeure	oevre
ne	ne
m	m
a	a
esprouue	esprouve
mout	mout
li	li
uient	vient
de	de
grant	grant
auerte	averte
quant	quant
de	de
ce	ce
dont	dont
a	a
tel	tel
plente	plente
me	me
fait	fait
auoir	avoir
si	si
grant	grant
chierte	chierte
si	si
doit	doit
on	on
bien	bien
faire	faire
bontee	bontee
ce	ce
ꝯ	com
ne	ne
uoit	voit
iause	iause
Ma	ma
dame	dame
a	a
mal	mal
conseill	conseill
pris	pris
quant	quant
de	de
lui	lui
sui	sui
si	si
laidiz	laidiz
si	si
mẽa	mena
en	en
tel	tel
point	point
mis	mis
s	s
il	il
se	se
chiet	chiet
g	g
iere	iere
escondiz	escondiz
et	et
ie	je
sui	sui
si	si
dire	dire
espris	espris
pour	pour
quai	quai
ie	je
crie	crie
son	son
pris	pris
ie	je
cuit	cuit
qu	qu
ele	ele
fera	fera
son	son
pis	pis
se	se
lem	lem
a	a
ensus	ensus
de	de
lui	lui
mis	mis
