token	lemma	POS	morph	treated
bien	bien1	ADVgen	DEGRE=p	bien
doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	doit
chanter	chanter	VERinf	MORPH=empty	chanter
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
fine	fin2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|GENRE=f|DEGRE=p	fine
amours	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amours
adrece	adrecier	VERcjg	MODE=ind|PERS.=3|NOMB.=s	adrece
de	de	PRE	MORPH=empty	de
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r	joie
avoir	avoir	VERinf	MORPH=empty	avoir
maiz	mais1	CONcoo	CAS=r|DEGRE=c	maiz
pas	pas	ADVneg	MORPH=empty	pas
ne	ne1	ADVneg	MORPH=empty	ne
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
en	en2	PROadv	MORPH=empty	en
semont	semondre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	semont
qu	que4	CONsub	MORPH=empty	qu
en	en1	PRE	MORPH=empty	en
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	moi
ne	ne1	ADVneg	MORPH=empty	ne
truis	trover	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	truis
ne	ne2	CONcoo	MORPH=empty	ne
joie	joie	NOMcom	TEMPS=pst|NOMB.=s|GENRE=f|CAS=n	joie
ne	ne2	CONcoo	MORPH=empty	ne
leece	lëece	NOMcom	MODE=sub|TEMPS=pst|NOMB.=s|CAS=n	leece
par	par	PRE	MORPH=empty	par
quoi	coi2	PROrel	NOMB.=s|GENRE=f|CAS=i	quoi
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
chant	chant2	VERcjg	MODE=ind|PERS.=1|NOMB.=s	chant
ne	ne2	CONcoo	MORPH=empty	ne
ne	ne1	ADVneg	MORPH=empty	ne
savroie	savoir	VERcjg	MODE=con|PERS.=1|NOMB.=s	savroie
donc	donc	ADVgen	DEGRE=-	donc
et	et	CONcoo	MORPH=empty	et
nonpourquant	neporcant	ADVgen	DEGRE=-	nonpourquant
se	se	CONsub	MORPH=empty	se
