token	normalised
D	d
Ou	Ou
tres	tres
douz	douz
non	non
a	a
la	la
uirge	virge
marie	marie
uos	vos
espondrai	espondrai
uletres	uletres
plainement	plainement
la	la
premiere	premiere
est	est
m	m
qui	qui
senefie	senefie
que	que
les	les
ames	ames
en	en
sont	sont
fors	fors
de	de
torment	torment
quar	quar
par	par
li	li
uint	vint
cauis	cauis
entre	entre
sa	sa
gent	gent
<UNK>	oonku
nos	nos
gita	gota
de	de
la	la
noire	noire
prison	prison
diex	diex
qui	qui
por	por
nos	nos
en	en
soffri	soffri
passion	passion
iceste	iceste
mest	mest
<UNK>	oonku
sa	sa
mere	mere
<UNK>	oonku
s	s
amie	amie
Auient	auient
apres	apres
droiz	droiz
est	est
que	que
ie	je
uos	vos
die	die
qu	qu
en	en
la	la
bece	bece
est	est
tot	tot
premierement	premierement
<UNK>	oonku
tot	tot
premiers	premiers
qͥ	qui
n	n
est	est
piains	prains
de	de
folie	folie
doit	doit
on	on
dire	dire
le	le
salu	salu
doucement	doucement
a	a
la	la
dame	dame
qui	qui
en	en
son	son
biau	biau
cors	cors
gent	gent
porta	porta
le	le
roi	roi
cui	cui
merci	merci
atendon<UNK>miers	atendonnnnaime
fu	fu
a<UNK>	aoonku
premiers	premiers
deuint	devint
hom	hom
quenr̃e	quenrme
lois	lois
fust	fust
fet	fet
enestablie	enestablie
Puis	puis
uient	vient
R	r
ce	ce
n	n
est	est
pas	pas
controua	controva
il	il
le	le
querre	querre
sauons	savons
qͥml̃t	quimant
fait	fait
a	a
prisier	prisier
<UNK>	oonku
ses	ses
ueons	veons
chascun	chascun
ior	jor
tot	tot
sanz	sanz
faille	faille
qnͣt	quaat
li	li
prestes	prestes
le	le
tient	tient
en	en
son	son
mostier	mostier
c	c
est	est
li	li
cors	cors
dieu	dieu
qui	qui
toz	toz
nos	nos
doit	doit
iugier	jugier
que	que
la	la
dame	dame
dedens	dedens
son	son
cors	cors
porta	porta
or	or
li	li
prions	prions
qñt	quntt
la	la
mort	mort
nos	nos
uendra	vendra
que	que
sa	sa
pitiez	pitiez
plus	plus
q̃	que
droiz	droiz
nos	nos
uaille	vaille
I	E
est	est
toz	toz
droiz	droiz
genz	genz
<UNK>	oonku
de	de
bele	bele
taille	taille
tex	tex
fu	fu
li	li
cors	cors
ou	ou
il	il
n	n
ot	ot
qñ	que
seignier	seignier
de	de
la	la
dame	dame
qui	qui
por	por
nos	nos
se	se
trauaille	travaille
biaux	biaux
droiz	droiz
et	et
gens	gens
sanz	sanz
tache	tache
<UNK>	oonku
sanz	sanz
pechier	pechier
por	por
son	son
douz	douz
cuer	cuer
<UNK>	oonku
por	por
enfer	enfer
brisier	brisier
uient	vient
dex	dex
en	en
li	li
qnͣtele	quaatele
l	l
enfant	enfant
a	a
biax	biax
fu	fu
<UNK>bel<UNK>	ronkabelsmna
bien	bien
s	s
en	en
deliura	delivra
bien	bien
fist	fist
semblant	semblant
dex	dex
que	que
di	di
uos	vos
li	li
chaille	challle
A	a
est	est
est	est
de	de
plaint	plaint
bien	bien
sauez	savez
sanz	sanz
doutance	doutance
qnͣtendiraqñ	quaatendiraqun
s	s
en	en
delt	delt
durement	durement
<UNK>	oonku
nos	nos
deuons	devons
plaindre	plaindre
sans	sans
demorance	demorance
a	a
la	la
dame	dame
qui	qui
ne	ne
ua	va
el	el
querãt	querant
que	que
pecherre	pecherre
si	si
uegne	vegne
a	a
amendement	amendement
tant	tant
a	a
douz	douz
cuer	cuer
gentil	gentil
<UNK>	oonku
esmere	esmere
quila	quila
pe	pe
le	le
de	de
cuer	cuer
sanz	sanz
faussete	faussete
ia	ja
ne	ne
faudra	faudra
a	a
uoire	voire
repentance	repentance
Or	Or
li	li
prions	prions
merci	merci
por	por
sa	sa
bonte	bonte
au	au
douz	douz
salu	salu
qui	qui
cõmence	commence
aue	ave
maria	maria
dex	dex
noz	noz
gart	gart
de	de
mescheance	mescheance
